Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
2615	D11_allLanes_P	E01_allLanes_P	C05_plate19	064H	M-1-18	YH28_2	28	YV88_1	K	K28
2620	D11_allLanes_P	G09_allLanes_P	C06_plate07	022K	M-2-18	OF56_2	30	YV88_1	K	K30
2625	D11_allLanes_P	E07_allLanes_P	C04_plate24	069V	M-1-15	OG51_2	29	YV88_1	K	K29
2630	D11_allLanes_P	E07_allLanes_P	C06_plate01	006A	M-2-18	OG51_2	29	YV88_1	K	K29
2640	D11_allLanes_P	E07_allLanes_P	B06_plate19	063U	M-2-15	OG51_2	29	YV88_1	K	K29
2650	D11_allLanes_P	E07_allLanes_P	C06_plate15	054F	M-2-18	OG51_2	29	YV88_1	K	K29
2655	D11_allLanes_P	E01_allLanes_P	B06_plate04	005X	M-2-15	YH28_2	28	YV88_1	K	K28
2665	D11_allLanes_P	G01_allLanes_P	C06_plate05	006Y	M-2-18	YF30_2	26	YV88_1	K	K26
2675	D11_allLanes_P	G09_allLanes_P	B05_plate13	036W	M-1-18	OF56_2	30	YV88_1	K	K30
2680	D11_allLanes_P	E07_allLanes_P	B05_plate20	064M	M-1-18	OG51_2	29	YV88_1	K	K29
2710	D11_allLanes_P	G09_allLanes_P	C04_plate11	035J	M-1-15	OF56_2	30	YV88_1	K	K30
2715	D11_allLanes_P	E07_allLanes_P	B05_plate18	064A	M-1-18	OG51_2	29	YV88_1	K	K29
2745	D11_allLanes_P	E01_allLanes_P	B06_plate15	053K	M-2-15	YH28_2	28	YV88_1	K	K28
2755	D11_allLanes_P	E01_allLanes_P	B05_plate05	020B	M-1-18	YH28_2	28	YV88_1	K	K28
2760	D11_allLanes_P	E01_allLanes_P	B06_plate17	053W	M-2-15	YH28_2	28	YV88_1	K	K28
2775	D11_allLanes_P	E01_allLanes_P	B06_plate08	021U	M-2-15	YH28_2	28	YV88_1	K	K28
2790	D11_allLanes_P	E07_allLanes_P	C06_plate26	088F	M-2-18	OG51_2	29	YV88_1	K	K29
2795	D11_allLanes_P	G09_allLanes_P	C04_plate14	051B	M-1-15	OF56_2	30	YV88_1	K	K30
2835	D11_allLanes_P	E01_allLanes_P	B05_plate19	064G	M-1-18	YH28_2	28	YV88_1	K	K28
2875	E03_allLanes_P	A06_allLanes_P	C06_plate02	006G	M-2-18	YN49_2	22	YR31_1	I	I22
2880	E03_allLanes_P	B07_allLanes_P	C04_plate16	051N	M-1-15	OD53_2	24	YR31_1	I	I24
2890	E03_allLanes_P	A06_allLanes_P	C06_plate10	038B	M-2-18	YN49_2	22	YR31_1	I	I22
2895	E03_allLanes_P	E11_allLanes_P	C04_plate10	035D	M-1-15	YV93_2	23	YR31_1	I	I23
2905	E03_allLanes_P	A06_allLanes_P	B05_plate33	102Y	M-1-18	YN49_2	22	YR31_1	I	I22
2910	E03_allLanes_P	E11_allLanes_P	B05_plate23	070Q	M-1-18	YV93_2	23	YR31_1	I	I23
2920	E03_allLanes_P	A06_allLanes_P	B05_plate07	020M	M-1-18	YN49_2	22	YR31_1	I	I22
2925	E03_allLanes_P	G04_allLanes_P	B05_plate02	004J	M-1-18	YF88_2	25	YR31_1	I	I25
2930	E03_allLanes_P	E11_allLanes_P	B04_plate25	085A	M-1-15	YV93_2	23	YR31_1	I	I23
2935	E03_allLanes_P	B07_allLanes_P	B05_plate28	086U	M-1-18	OD53_2	24	YR31_1	I	I24
2945	E03_allLanes_P	A06_allLanes_P	C06_plate12	038N	M-2-18	YN49_2	22	YR31_1	I	I22
2955	E03_allLanes_P	B07_allLanes_P	B05_plate24	070W	M-1-18	OD53_2	24	YR31_1	I	I24
2960	E03_allLanes_P	E11_allLanes_P	C04_plate20	063L	M-1-15	YV93_2	23	YR31_1	I	I23
2965	E03_allLanes_P	B07_allLanes_P	C06_plate27	088L	M-2-18	OD53_2	24	YR31_1	I	I24
2970	E03_allLanes_P	C04_allLanes_P	C05_plate28	086V	M-1-18	OG35_2	21	YR31_1	I	I21
2995	E03_allLanes_P	A06_allLanes_P	B04_plate33	087W	M-1-15	YN49_2	22	YR31_1	I	I22
3000	E03_allLanes_P	C04_allLanes_P	C06_plate19	064Q	M-2-18	OG35_2	21	YR31_1	I	I21
3005	E03_allLanes_P	E11_allLanes_P	C05_plate30	102H	M-1-18	YV93_2	23	YR31_1	I	I23
3020	E03_allLanes_P	C04_allLanes_P	C05_plate18	064B	M-1-18	OG35_2	21	YR31_1	I	I21
3025	E03_allLanes_P	E11_allLanes_P	C04_plate25	085B	M-1-15	YV93_2	23	YR31_1	I	I23
3035	E03_allLanes_P	C04_allLanes_P	B04_plate26	085G	M-1-15	OG35_2	21	YR31_1	I	I21
3050	E03_allLanes_P	E11_allLanes_P	B06_plate28	103W	M-2-15	YV93_2	23	YR31_1	I	I23
3055	E03_allLanes_P	E11_allLanes_P	B05_plate30	102G	M-1-18	YV93_2	23	YR31_1	I	I23
3065	E03_allLanes_P	E11_allLanes_P	C06_plate17	054R	M-2-18	YV93_2	23	YR31_1	I	I23
3070	E03_allLanes_P	E11_allLanes_P	B04_plate32	087Q	M-1-15	YV93_2	23	YR31_1	I	I23
3085	E03_allLanes_P	A06_allLanes_P	C04_plate28	085T	M-1-15	YN49_2	22	YR31_1	I	I22
3090	E03_allLanes_P	G04_allLanes_P	B04_plate27	085M	M-1-15	YF88_2	25	YR31_1	I	I25
3095	E03_allLanes_P	E11_allLanes_P	C04_plate33	087X	M-1-15	YV93_2	23	YR31_1	I	I23
3110	E03_allLanes_P	G04_allLanes_P	C05_plate08	020T	M-1-18	YF88_2	25	YR31_1	I	I25
3115	E03_allLanes_P	E11_allLanes_P	C04_plate18	051Z	M-1-15	YV93_2	23	YR31_1	I	I23
3120	E03_allLanes_P	A06_allLanes_P	C04_plate19	063F	M-1-15	YN49_2	22	YR31_1	I	I22
3135	E03_allLanes_P	E11_allLanes_P	C06_plate09	022V	M-2-18	YV93_2	23	YR31_1	I	I23
3145	E03_allLanes_P	A06_allLanes_P	B12_plate10	041H	Mix-2-15	YN49_2	22	YR31_1	I	I22
3160	E03_allLanes_P	E11_allLanes_P	B06_plate10	037G	M-2-15	YV93_2	23	YR31_1	I	I23
3180	E03_allLanes_P	C04_allLanes_P	C05_plate15	052J	M-1-18	OG35_2	21	YR31_1	I	I21
3190	E03_allLanes_P	A06_allLanes_P	C06_plate14	038Z	M-2-18	YN49_2	22	YR31_1	I	I22
3210	E03_allLanes_P	G04_allLanes_P	B06_plate05	021D	M-2-15	YF88_2	25	YR31_1	I	I25
3245	F02_allLanes_P	D07_allLanes_P	C02_plate29	098V	L-1-18	OH34_2	17	OG13_1	G	G17
3250	F02_allLanes_P	C02_allLanes_P	C01_plate19	065S	L-1-15	YJ48_2	18	OG13_1	G	G18
3255	F02_allLanes_P	F10_allLanes_P	C06_plate28	088R	M-2-18	YV94_2	16	OG13_1	G	G16
3260	F02_allLanes_P	F10_allLanes_P	C05_plate31	102N	M-1-18	YV94_2	16	OG13_1	G	G16
3265	F02_allLanes_P	D07_allLanes_P	C03_plate10	034P	L-2-18	OH34_2	17	OG13_1	G	G17
3270	F02_allLanes_P	B09_allLanes_P	C04_plate31	087L	M-1-15	YL69_2	20	OG13_1	G	G20
3275	F02_allLanes_P	B08_allLanes_P	C06_plate16	054L	M-2-18	OJ16_2	19	OG13_1	G	G19
3285	F02_allLanes_P	C02_allLanes_P	C02_plate33	114T	L-1-18	YJ48_2	18	OG13_1	G	G18
3295	F02_allLanes_P	C02_allLanes_P	C02_plate22	082F	L-1-18	YJ48_2	18	OG13_1	G	G18
3300	F02_allLanes_P	B09_allLanes_P	C04_plate12	035P	M-1-15	YL69_2	20	OG13_1	G	G20
3305	F02_allLanes_P	B08_allLanes_P	C04_plate15	051H	M-1-15	OJ16_2	19	OG13_1	G	G19
3315	F02_allLanes_P	B09_allLanes_P	C05_plate20	070A	M-1-18	YL69_2	20	OG13_1	G	G20
3320	F02_allLanes_P	B09_allLanes_P	C06_plate33	104S	M-2-18	YL69_2	20	OG13_1	G	G20
3325	F02_allLanes_P	F10_allLanes_P	C04_plate09	019X	M-1-15	YV94_2	16	OG13_1	G	G16
3340	F02_allLanes_P	B09_allLanes_P	B04_plate28	085S	M-1-15	YL69_2	20	OG13_1	G	G20
3350	F02_allLanes_P	F10_allLanes_P	C06_plate24	072U	M-2-18	YV94_2	16	OG13_1	G	G16
3355	F02_allLanes_P	D07_allLanes_P	C03_plate11	034V	L-2-18	OH34_2	17	OG13_1	G	G17
3370	F02_allLanes_P	D07_allLanes_P	C03_plate03	018A	L-2-18	OH34_2	17	OG13_1	G	G17
3380	F02_allLanes_P	D07_allLanes_P	C03_plate14	050N	L-2-18	OH34_2	17	OG13_1	G	G17
3385	F02_allLanes_P	F10_allLanes_P	B06_plate14	053E	M-2-15	YV94_2	16	OG13_1	G	G16
3415	F02_allLanes_P	F10_allLanes_P	C05_plate32	102T	M-1-18	YV94_2	16	OG13_1	G	G16
3435	F02_allLanes_P	B08_allLanes_P	C06_plate32	104M	M-2-18	OJ16_2	19	OG13_1	G	G19
3450	F02_allLanes_P	F10_allLanes_P	B05_plate14	052C	M-1-18	YV94_2	16	OG13_1	G	G16
3455	F02_allLanes_P	B09_allLanes_P	C04_plate13	035V	M-1-15	YL69_2	20	OG13_1	G	G20
3485	F03_allLanes_P	A02_allLanes_P	B11_plate10	040F	Mix-1-18	YG06_2	60	YV27_1	X	X60
3490	F03_allLanes_P	A02_allLanes_P	B11_plate11	040L	Mix-1-18	YG06_2	60	YV27_1	X	X60
3500	F03_allLanes_P	G10_allLanes_P	B11_plate01	008D	Mix-1-18	OO53_2	58	YV27_1	X	X58
3505	F03_allLanes_P	A02_allLanes_P	B12_plate24	091M	Mix-2-15	YG06_2	60	YV27_1	X	X60
3520	F03_allLanes_P	D10_allLanes_P	B11_plate23	090Y	Mix-1-18	YR82_2	56	YV27_1	X	X56
3525	F03_allLanes_P	G10_allLanes_P	B12_plate16	057Q	Mix-2-15	OO53_2	58	YV27_1	X	X58
3530	F03_allLanes_P	G10_allLanes_P	B12_plate29	107Q	Mix-2-15	OO53_2	58	YV27_1	X	X58
3545	F03_allLanes_P	E10_allLanes_P	B10_plate04	007T	Mix-1-15	YR84_2	59	YV27_1	X	X59
3570	F03_allLanes_P	D10_allLanes_P	B12_plate05	025D	Mix-2-15	YR82_2	56	YV27_1	X	X56
3590	F03_allLanes_P	G10_allLanes_P	B12_plate01	009F	Mix-2-15	OO53_2	58	YV27_1	X	X58
3600	F03_allLanes_P	E10_allLanes_P	B12_plate23	091G	Mix-2-15	YR84_2	59	YV27_1	X	X59
3610	F03_allLanes_P	A02_allLanes_P	B12_plate20	075O	Mix-2-15	YG06_2	60	YV27_1	X	X60
3625	F03_allLanes_P	D10_allLanes_P	B12_plate22	091A	Mix-2-15	YR82_2	56	YV27_1	X	X56
3640	F03_allLanes_P	E10_allLanes_P	B10_plate15	055G	Mix-1-15	YR84_2	59	YV27_1	X	X59
3645	F03_allLanes_P	D10_allLanes_P	B11_plate21	090M	Mix-1-18	YR82_2	56	YV27_1	X	X56
3670	F03_allLanes_P	D10_allLanes_P	B12_plate19	075I	Mix-2-15	YR82_2	56	YV27_1	X	X56
3675	F03_allLanes_P	D10_allLanes_P	B12_plate03	009R	Mix-2-15	YR82_2	56	YV27_1	X	X56
3680	F03_allLanes_P	E10_allLanes_P	B06_plate29	106H	Mix-1-15	YR84_2	59	YV27_1	X	X59
3685	F03_allLanes_P	E10_allLanes_P	B10_plate26	073T	Mix-1-15	YR84_2	59	YV27_1	X	X59
3695	F03_allLanes_P	D10_allLanes_P	B10_plate08	023R	Mix-1-15	YR82_2	56	YV27_1	X	X56
3735	F04_allLanes_P	G06_allLanes_P	C02_plate17	066C	L-1-18	OD42_2	2	OS14_1	B	B2
3745	F05_allLanes_P	D04_allLanes_P	B11_plate27	105W	Mix-1-15	OS02_2	52	YK96_1	U	U52
3750	F05_allLanes_P	C05_allLanes_P	B10_plate03	007N	Mix-1-15	YR54_2	53	YK96_1	U	U53
3755	F05_allLanes_P	D04_allLanes_P	B11_plate17	074U	Mix-1-18	OS02_2	52	YK96_1	U	U52
3760	F05_allLanes_P	F07_allLanes_P	B10_plate25	073N	Mix-1-15	OG53_2	51	YK96_1	U	U51
3765	F05_allLanes_P	E02_allLanes_P	B11_plate02	008J	Mix-1-18	OD19_2	54	YK96_1	U	U54
3780	F05_allLanes_P	C08_allLanes_P	B12_plate25	091S	Mix-2-15	OJ25_2	55	YK96_1	U	U55
3785	F05_allLanes_P	C05_allLanes_P	B10_plate20	056K	Mix-1-15	YR54_2	53	YK96_1	U	U53
3790	F05_allLanes_P	E02_allLanes_P	B11_plate25	120X	Mix-1-18	OD19_2	54	YK96_1	U	U54
3795	F05_allLanes_P	E02_allLanes_P	B11_plate22	090S	Mix-1-18	OD19_2	54	YK96_1	U	U54
3810	F05_allLanes_P	E02_allLanes_P	B10_plate22	056W	Mix-1-15	OD19_2	54	YK96_1	U	U54
3815	F05_allLanes_P	C05_allLanes_P	B10_plate17	055S	Mix-1-15	YR54_2	53	YK96_1	U	U53
3820	F05_allLanes_P	E02_allLanes_P	B10_plate30	089Q	Mix-1-15	OD19_2	54	YK96_1	U	U54
3825	F05_allLanes_P	C05_allLanes_P	B11_plate09	024Z	Mix-1-18	YR54_2	53	YK96_1	U	U53
3830	F05_allLanes_P	D04_allLanes_P	B11_plate04	008V	Mix-1-18	OS02_2	52	YK96_1	U	U52
3835	F05_allLanes_P	F07_allLanes_P	B10_plate28	089F	Mix-1-15	OG53_2	51	YK96_1	U	U51
3870	F05_allLanes_P	E02_allLanes_P	B11_plate03	008P	Mix-1-18	OD19_2	54	YK96_1	U	U54
3875	F05_allLanes_P	C08_allLanes_P	B10_plate21	056Q	Mix-1-15	OJ25_2	55	YK96_1	U	U55
3915	F05_allLanes_P	C05_allLanes_P	B10_plate11	039J	Mix-1-15	YR54_2	53	YK96_1	U	U53
3925	F06_allLanes_P	F10_allLanes_P	C05_plate17	052V	M-1-18	YV94_2	16	OF45_1	H	H16
3935	F06_allLanes_P	C02_allLanes_P	C03_plate28	100S	L-2-18	YJ48_2	18	OF45_1	H	H18
3945	F06_allLanes_P	B09_allLanes_P	B06_plate01	005F	M-2-15	YL69_2	20	OF45_1	H	H20
3955	F06_allLanes_P	B08_allLanes_P	C05_plate12	036R	M-1-18	OJ16_2	19	OF45_1	H	H19
3965	F06_allLanes_P	D07_allLanes_P	C02_plate16	048W	L-1-18	OH34_2	17	OF45_1	H	H17
3975	F06_allLanes_P	D07_allLanes_P	C02_plate28	098P	L-1-18	OH34_2	17	OF45_1	H	H17
3985	F06_allLanes_P	D07_allLanes_P	C01_plate09	031L	L-1-15	OH34_2	17	OF45_1	H	H17
3995	F06_allLanes_P	C02_allLanes_P	C03_plate06	018R	L-2-18	YJ48_2	18	OF45_1	H	H18
4015	F06_allLanes_P	B08_allLanes_P	B04_plate30	087E	M-1-15	OJ16_2	19	OF45_1	H	H19
4045	F06_allLanes_P	F10_allLanes_P	B06_plate33	101Q	M-1-15	YV94_2	16	OF45_1	H	H16
4055	F06_allLanes_P	F10_allLanes_P	B05_plate22	070K	M-1-18	YV94_2	16	OF45_1	H	H16
4065	F06_allLanes_P	B09_allLanes_P	C05_plate23	070R	M-1-18	YL69_2	20	OF45_1	H	H20
4075	F06_allLanes_P	F10_allLanes_P	C06_plate03	006M	M-2-18	YV94_2	16	OF45_1	H	H16
4085	F06_allLanes_P	B09_allLanes_P	B06_plate16	053Q	M-2-15	YL69_2	20	OF45_1	H	H20
4095	F06_allLanes_P	F10_allLanes_P	B05_plate09	020Y	M-1-18	YV94_2	16	OF45_1	H	H16
4105	F06_allLanes_P	D07_allLanes_P	C03_plate24	084U	L-2-18	OH34_2	17	OF45_1	H	H17
4165	F06_allLanes_P	B09_allLanes_P	B06_plate27	103Q	M-2-15	YL69_2	20	OF45_1	H	H20
4195	F06_allLanes_P	B09_allLanes_P	B06_plate25	103E	M-2-15	YL69_2	20	OF45_1	H	H20
4205	F06_allLanes_P	C02_allLanes_P	C02_plate27	098J	L-1-18	YJ48_2	18	OF45_1	H	H18
4215	F06_allLanes_P	F10_allLanes_P	C05_plate22	070L	M-1-18	YV94_2	16	OF45_1	H	H16
4245	F06_allLanes_P	F10_allLanes_P	C05_plate11	036L	M-1-18	YV94_2	16	OF45_1	H	H16
4265	F06_allLanes_P	F10_allLanes_P	C06_plate06	022E	M-2-18	YV94_2	16	OF45_1	H	H16
4295	F06_allLanes_P	B09_allLanes_P	C06_plate22	072I	M-2-18	YL69_2	20	OF45_1	H	H20
4305	F06_allLanes_P	B09_allLanes_P	B06_plate23	071S	M-2-15	YL69_2	20	OF45_1	H	H20
4325	F06_allLanes_P	B09_allLanes_P	B04_plate23	069O	M-1-15	YL69_2	20	OF45_1	H	H20
4385	F06_allLanes_P	B08_allLanes_P	B06_plate20	071B	M-2-15	OJ16_2	19	OF45_1	H	H19
4395	F06_allLanes_P	F10_allLanes_P	C06_plate30	104A	M-2-18	YV94_2	16	OF45_1	H	H16
4465	G05_allLanes_P	G08_allLanes_P	B08_plate12	044Q	H-1-18	OV17_2	38	YP37_1	P	P38
4470	G05_allLanes_P	C07_allLanes_P	C07_plate27	109A	H-1-15	OH33_2	39	YP37_1	P	P39
4475	G05_allLanes_P	D01_allLanes_P	B07_plate12	043O	H-1-15	YD22_2	36	YP37_1	P	P36
4480	G05_allLanes_P	D01_allLanes_P	B08_plate10	044E	H-1-18	YD22_2	36	YP37_1	P	P36
4485	G05_allLanes_P	G08_allLanes_P	B08_plate03	012P	H-1-18	OV17_2	38	YP37_1	P	P38
4490	G05_allLanes_P	D01_allLanes_P	B09_plate10	045H	H-2-15	YD22_2	36	YP37_1	P	P36
4495	G05_allLanes_P	D01_allLanes_P	B07_plate11	043I	H-1-15	YD22_2	36	YP37_1	P	P36
4505	G05_allLanes_P	G03_allLanes_P	B08_plate18	078A	H-1-18	YX56_2	40	YP37_1	P	P40
4520	G05_allLanes_P	C07_allLanes_P	B09_plate29	111P	H-2-15	OH33_2	39	YP37_1	P	P39
4525	G05_allLanes_P	C07_allLanes_P	B09_plate02	013L	H-2-15	OH33_2	39	YP37_1	P	P39
4535	G05_allLanes_P	G08_allLanes_P	B08_plate05	028B	H-1-18	OV17_2	38	YP37_1	P	P38
4550	G05_allLanes_P	G08_allLanes_P	B08_plate29	110N	H-1-18	OV17_2	38	YP37_1	P	P38
4575	G05_allLanes_P	D01_allLanes_P	B09_plate04	013X	H-2-15	YD22_2	36	YP37_1	P	P36
4580	G05_allLanes_P	G08_allLanes_P	B09_plate28	111J	H-2-15	OV17_2	38	YP37_1	P	P38
4585	G05_allLanes_P	G03_allLanes_P	C08_plate03	012Q	H-1-18	YX56_2	40	YP37_1	P	P40
4615	G05_allLanes_P	D01_allLanes_P	B09_plate12	045S	H-2-15	YD22_2	36	YP37_1	P	P36
4645	G05_allLanes_P	G08_allLanes_P	B08_plate08	028T	H-1-18	OV17_2	38	YP37_1	P	P38
4660	G05_allLanes_P	D01_allLanes_P	B07_plate18	059Y	H-1-15	YD22_2	36	YP37_1	P	P36
4680	G05_allLanes_P	G08_allLanes_P	B09_plate09	045B	H-2-15	OV17_2	38	YP37_1	P	P38
4685	G05_allLanes_P	D01_allLanes_P	B09_plate24	095M	H-2-15	YD22_2	36	YP37_1	P	P36
4690	G05_allLanes_P	D01_allLanes_P	C07_plate07	027M	H-1-15	YD22_2	36	YP37_1	P	P36
4695	G05_allLanes_P	G03_allLanes_P	B09_plate21	079U	H-2-15	YX56_2	40	YP37_1	P	P40
4700	G05_allLanes_P	C07_allLanes_P	C07_plate15	059H	H-1-15	OH33_2	39	YP37_1	P	P39
4710	G05_allLanes_P	G03_allLanes_P	C08_plate07	028O	H-1-18	YX56_2	40	YP37_1	P	P40
4725	G05_allLanes_P	D01_allLanes_P	B07_plate02	011H	H-1-15	YD22_2	36	YP37_1	P	P36
4760	G05_allLanes_P	D01_allLanes_P	B07_plate28	109F	H-1-15	YD22_2	36	YP37_1	P	P36
4770	G05_allLanes_P	G08_allLanes_P	B09_plate27	111D	H-2-15	OV17_2	38	YP37_1	P	P38
4780	G05_allLanes_P	D01_allLanes_P	B07_plate29	109L	H-1-15	YD22_2	36	YP37_1	P	P36
4790	G05_allLanes_P	G03_allLanes_P	B08_plate09	028Z	H-1-18	YX56_2	40	YP37_1	P	P40
4800	G05_allLanes_P	D01_allLanes_P	C07_plate10	043D	H-1-15	YD22_2	36	YP37_1	P	P36
4880	H01_allLanes_P	C07_allLanes_P	B12_plate09	041B	Mix-2-15	OH33_2	39	OC05_1	O	O39
4885	H01_allLanes_P	C07_allLanes_P	B10_plate24	073H	Mix-1-15	OH33_2	39	OC05_1	O	O39
4910	H01_allLanes_P	C07_allLanes_P	B10_plate05	007Z	Mix-1-15	OH33_2	39	OC05_1	O	O39
4940	H01_allLanes_P	C07_allLanes_P	B06_plate32	119S	MIX-1-15	OH33_2	39	OC05_1	O	O39
4985	H03_allLanes_P	B05_allLanes_P	C03_plate05	018L	L-2-18	YG88_2	47	YX87_1	T	T47
4990	H03_allLanes_P	B05_allLanes_P	C02_plate04	016I	L-1-18	YG88_2	47	YX87_1	T	T47
4995	H03_allLanes_P	E09_allLanes_P	C03_plate30	116E	L-2-18	YO66_2	49	YX87_1	T	T49
5005	H03_allLanes_P	B05_allLanes_P	C02_plate13	048E	L-1-18	YG88_2	47	YX87_1	T	T47
5010	H03_allLanes_P	G07_allLanes_P	B04_plate22	069I	M-1-15	OG58_2	46	YX87_1	T	T46
5015	H03_allLanes_P	B05_allLanes_P	C03_plate18	068L	L-2-18	YG88_2	47	YX87_1	T	T47
5025	H03_allLanes_P	C03_allLanes_P	C03_plate25	100A	L-2-18	YJ69_2	48	YX87_1	T	T48
5050	H03_allLanes_P	B05_allLanes_P	C02_plate07	016U	L-1-18	YG88_2	47	YX87_1	T	T47
5065	H04_allLanes_P	E04_allLanes_P	C03_plate31	116K	L-2-18	OS12_2	15	YG81_1	E	E15
5072	H04_allLanes_P	E04_allLanes_P	C02_plate19	066N	L-1-18	OS12_2	15	YG81_1	E	E15
5079	H04_allLanes_P	A11_allLanes_P	C01_plate14	047P	L-1-15	YO96_2	11	YG81_1	E	E11
5086	H04_allLanes_P	B12_allLanes_P	C03_plate33	116W	L-2-18	YN92_2	12	YG81_1	E	E12
5093	H04_allLanes_P	E06_allLanes_P	C01_plate11	031X	L-1-15	OC64_2	14	YG81_1	E	E14
5107	H04_allLanes_P	E04_allLanes_P	C01_plate23	081Q	L-1-15	OS12_2	15	YG81_1	E	E15
5114	H04_allLanes_P	B12_allLanes_P	C01_plate21	081E	L-1-15	YN92_2	12	YG81_1	E	E12
5121	H04_allLanes_P	A09_allLanes_P	C03_plate29	100Y	L-2-18	YG97_2	13	YG81_1	E	E13
5142	H04_allLanes_P	E04_allLanes_P	C02_plate03	016C	L-1-18	OS12_2	15	YG81_1	E	E15
5149	H04_allLanes_P	E06_allLanes_P	C01_plate10	031R	L-1-15	OC64_2	14	YG81_1	E	E14
5163	H04_allLanes_P	E04_allLanes_P	C03_plate23	084O	L-2-18	OS12_2	15	YG81_1	E	E15
5191	H04_allLanes_P	E06_allLanes_P	C02_plate23	082L	L-1-18	OC64_2	14	YG81_1	E	E14
5205	H04_allLanes_P	E04_allLanes_P	C01_plate20	065Y	L-1-15	OS12_2	15	YG81_1	E	E15
5212	H04_allLanes_P	E06_allLanes_P	C01_plate30	113G	L-1-15	OC64_2	14	YG81_1	E	E14
5226	H04_allLanes_P	E04_allLanes_P	C01_plate01	001B	L-1-15	OS12_2	15	YG81_1	E	E15
5233	H04_allLanes_P	E06_allLanes_P	C02_plate14	048K	L-1-18	OC64_2	14	YG81_1	E	E14
5254	H04_allLanes_P	E04_allLanes_P	C01_plate13	047J	L-1-15	OS12_2	15	YG81_1	E	E15
5282	H04_allLanes_P	A11_allLanes_P	C02_plate25	082X	L-1-18	YO96_2	11	YG81_1	E	E11
5296	H04_allLanes_P	E06_allLanes_P	C03_plate21	084C	L-2-18	OC64_2	14	YG81_1	E	E14
5351	H05_allLanes_P	G02_allLanes_P	B07_plate04	011T	H-1-15	YA99_2	32	YN45_1	N	N32
5376	H05_allLanes_P	G02_allLanes_P	C07_plate01	011C	H-1-15	YA99_2	32	YN45_1	N	N32
5421	H09_allLanes_P	A07_allLanes_P	B07_plate07	027L	H-1-15	OD51_2	33	YL85_1	M	M33
5436	H09_allLanes_P	G02_allLanes_P	C07_plate30	109S	H-1-15	YA99_2	32	YL85_1	M	M32
5441	H09_allLanes_P	G02_allLanes_P	B09_plate16	061Q	H-2-15	YA99_2	32	YL85_1	M	M32
5446	H09_allLanes_P	H08_allLanes_P	B07_plate01	011B	H-1-15	YG95_2	35	YL85_1	M	M35
5461	H09_allLanes_P	G02_allLanes_P	B09_plate32	117T	H-2-15	YA99_2	32	YL85_1	M	M32
5491	H09_allLanes_P	A07_allLanes_P	B07_plate26	093T	H-1-15	OD51_2	33	YL85_1	M	M33
5496	H09_allLanes_P	H08_allLanes_P	C07_plate20	077L	H-1-15	YG95_2	35	YL85_1	M	M35
1	0	0	C07_plate32	117E	H-1-15	NA	NA	NA	NA	NANA
2	0	D10_allLanes_P	B12_plate13	041Z	Mix-2-15	YR82_2	56	NA	NA	NA56
4	0	0	B11_plate33	101Y	M-1-15	NA	NA	NA	NA	NANA
5	0	D10_allLanes_P	B12_plate17	057W	Mix-2-15	YR82_2	56	NA	NA	NA56
61	0	D10_allLanes_P	B11_plate30	106W	Mix-1-15	YR82_2	56	NA	NA	NA56
8	0	D10_allLanes_P	B11_plate32	119W	Mix-1-15	YR82_2	56	NA	NA	NA56
10	0	0	C05_plate03	004Q	M-1-18	NA	NA	NA	NA	NANA
111	0	0	B07_plate32	117D	H-1-15	NA	NA	NA	NA	NANA
12	0	A02_allLanes_P	B10_plate02	007H	Mix-1-15	YG06_2	60	NA	NA	NA60
13	0	D10_allLanes_P	B12_plate27	107E	Mix-2-15	YR82_2	56	NA	NA	NA56
15	0	D10_allLanes_P	B12_plate08	025V	Mix-2-15	YR82_2	56	NA	NA	NA56
161	0	E10_allLanes_P	B10_plate23	073C	Mix-1-15	YR84_2	59	NA	NA	NA59
18	0	E10_allLanes_P	B10_plate19	056E	Mix-1-15	YR84_2	59	NA	NA	NA59
20	0	E10_allLanes_P	B10_plate27	073Z	Mix-1-15	YR84_2	59	NA	NA	NA59
22	0	G10_allLanes_P	B12_plate31	119M	Mix-1-15	OO53_2	58	NA	NA	NA58
23	0	D10_allLanes_P	B10_plate16	055M	Mix-1-15	YR82_2	56	NA	NA	NA56
25	0	D10_allLanes_P	B11_plate26	105Q	Mix-1-15	YR82_2	56	NA	NA	NA56
312	0	G10_allLanes_P	B12_plate06	025J	Mix-2-15	OO53_2	58	NA	NA	NA58
33	B02_allLanes_P	0	C04_plate21	069D	M-1-15	NA	NA	YX21_1	L	LNA
38	D02_allLanes_P	0	C01_plate03	015B	L-1-15	NA	NA	YJ60_1	F	FNA
45	D02_allLanes_P	0	C02_plate30	114B	L-1-18	NA	NA	YJ60_1	F	FNA
52	D11_allLanes_P	0	B05_plate29	102A	M-1-18	NA	NA	YV88_1	K	KNA
57	D11_allLanes_P	0	B05_plate12	036Q	M-1-18	NA	NA	YV88_1	K	KNA
62	D11_allLanes_P	0	B05_plate15	052I	M-1-18	NA	NA	YV88_1	K	KNA
67	D11_allLanes_P	0	C06_plate21	072C	M-2-18	NA	NA	YV88_1	K	KNA
72	D11_allLanes_P	0	C06_plate18	054X	M-2-18	NA	NA	YV88_1	K	KNA
