Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
2806	D11_allLanes_P	G09_allLanes_P	E05_plate18	053X	M-2-15	OF56_2	30	YV88_1	K	K30
2821	D11_allLanes_P	G01_allLanes_P	E06_plate10	038D	M-2-18	YF30_2	26	YV88_1	K	K26
2831	D11_allLanes_P	G01_allLanes_P	E04_plate12	035R	M-1-15	YF30_2	26	YV88_1	K	K26
2841	D11_allLanes_P	G09_allLanes_P	E04_plate15	051J	M-1-15	OF56_2	30	YV88_1	K	K30
2851	D11_allLanes_P	E01_allLanes_P	E06_plate07	022M	M-2-18	YH28_2	28	YV88_1	K	K28
2866	D11_allLanes_P	E07_allLanes_P	E04_plate33	087Z	M-1-15	OG51_2	29	YV88_1	K	K29
2876	D11_allLanes_P	G09_allLanes_P	E04_plate23	069R	M-1-15	OF56_2	30	YV88_1	K	K30
2886	D11_allLanes_P	E01_allLanes_P	E05_plate22	071I	M-2-15	YH28_2	28	YV88_1	K	K28
2891	D11_allLanes_P	E01_allLanes_P	E05_plate10	037B	M-2-15	YH28_2	28	YV88_1	K	K28
2921	D11_allLanes_P	E01_allLanes_P	E07_plate32	117G	H-1-15	YH28_2	28	YV88_1	K	K28
2931	E03_allLanes_P	A06_allLanes_P	F01_plate33	101G	M-1-15	YN49_2	22	YR31_1	I	I22
2936	E03_allLanes_P	A06_allLanes_P	E05_plate26	103F	M-2-15	YN49_2	22	YR31_1	I	I22
2941	E03_allLanes_P	C04_allLanes_P	E04_plate28	085V	M-1-15	OG35_2	21	YR31_1	I	I21
2956	E03_allLanes_P	A06_allLanes_P	E04_plate18	063B	M-1-15	YN49_2	22	YR31_1	I	I22
2966	E03_allLanes_P	G04_allLanes_P	E06_plate18	054Z	M-2-18	YF88_2	25	YR31_1	I	I25
2971	E03_allLanes_P	E11_allLanes_P	E04_plate05	019B	M-1-15	YV93_2	23	YR31_1	I	I23
2981	E03_allLanes_P	A06_allLanes_P	E04_plate13	035X	M-1-15	YN49_2	22	YR31_1	I	I22
2991	E03_allLanes_P	E11_allLanes_P	E04_plate27	085P	M-1-15	YV93_2	23	YR31_1	I	I23
2996	E03_allLanes_P	C04_allLanes_P	E04_plate06	019H	M-1-15	OG35_2	21	YR31_1	I	I21
3011	E03_allLanes_P	C04_allLanes_P	E06_plate19	064S	M-2-18	OG35_2	21	YR31_1	I	I21
3021	E03_allLanes_P	G04_allLanes_P	E05_plate12	037N	M-2-15	YF88_2	25	YR31_1	I	I25
3026	E03_allLanes_P	C04_allLanes_P	E04_plate17	051V	M-1-15	OG35_2	21	YR31_1	I	I21
3051	F02_allLanes_P	C02_allLanes_P	E01_plate24	081Y	L-1-15	YJ48_2	18	OG13_1	G	G18
3056	F02_allLanes_P	D07_allLanes_P	E02_plate29	099W	L-2-15	OH34_2	17	OG13_1	G	G17
3061	F02_allLanes_P	B09_allLanes_P	E06_plate32	104O	M-2-18	YL69_2	20	OG13_1	G	G20
3066	F02_allLanes_P	F10_allLanes_P	E05_plate19	063P	M-2-15	YV94_2	16	OG13_1	G	G16
3071	F02_allLanes_P	D07_allLanes_P	E02_plate08	033B	L-2-15	OH34_2	17	OG13_1	G	G17
3076	F02_allLanes_P	B09_allLanes_P	E06_plate20	064Y	M-2-18	YL69_2	20	OG13_1	G	G20
3081	F02_allLanes_P	D07_allLanes_P	E03_plate32	116S	L-2-18	OH34_2	17	OG13_1	G	G17
3086	F02_allLanes_P	C02_allLanes_P	F02_plate24	083T	L-2-15	YJ48_2	18	OG13_1	G	G18
3091	F02_allLanes_P	D07_allLanes_P	E01_plate08	031H	L-1-15	OH34_2	17	OG13_1	G	G17
3096	F02_allLanes_P	D07_allLanes_P	F01_plate04	015K	L-1-15	OH34_2	17	OG13_1	G	G17
3106	F02_allLanes_P	F10_allLanes_P	E04_plate25	085D	M-1-15	YV94_2	16	OG13_1	G	G16
3116	F02_allLanes_P	C02_allLanes_P	F02_plate17	067E	L-2-15	YJ48_2	18	OG13_1	G	G18
3121	F02_allLanes_P	B09_allLanes_P	E04_plate14	051D	M-1-15	YL69_2	20	OG13_1	G	G20
3136	F02_allLanes_P	D07_allLanes_P	F01_plate06	015W	L-1-15	OH34_2	17	OG13_1	G	G17
3146	F02_allLanes_P	D07_allLanes_P	E01_plate30	113I	L-1-15	OH34_2	17	OG13_1	G	G17
3151	F02_allLanes_P	D07_allLanes_P	E03_plate03	018C	L-2-18	OH34_2	17	OG13_1	G	G17
3156	F02_allLanes_P	F10_allLanes_P	E05_plate02	005G	M-2-15	YV94_2	16	OG13_1	G	G16
3166	F02_allLanes_P	F10_allLanes_P	E04_plate04	003W	M-1-15	YV94_2	16	OG13_1	G	G16
3171	F02_allLanes_P	F10_allLanes_P	E06_plate22	072K	M-2-18	YV94_2	16	OG13_1	G	G16
3196	F02_allLanes_P	D07_allLanes_P	F01_plate30	113J	L-1-15	OH34_2	17	OG13_1	G	G17
3201	F02_allLanes_P	F10_allLanes_P	E06_plate02	006I	M-2-18	YV94_2	16	OG13_1	G	G16
3221	F02_allLanes_P	F10_allLanes_P	E06_plate17	054T	M-2-18	YV94_2	16	OG13_1	G	G16
3241	F02_allLanes_P	D07_allLanes_P	F01_plate26	097L	L-1-15	OH34_2	17	OG13_1	G	G17
3246	F02_allLanes_P	D07_allLanes_P	F01_plate01	001J	L-1-15	OH34_2	17	OG13_1	G	G17
3261	F02_allLanes_P	F10_allLanes_P	E06_plate28	088T	M-2-18	YV94_2	16	OG13_1	G	G16
3276	F02_allLanes_P	D07_allLanes_P	E03_plate04	018H	L-2-18	OH34_2	17	OG13_1	G	G17
3281	F02_allLanes_P	D07_allLanes_P	E03_plate27	100O	L-2-18	OH34_2	17	OG13_1	G	G17
3306	F02_allLanes_P	D07_allLanes_P	E01_plate25	097E	L-1-15	OH34_2	17	OG13_1	G	G17
3331	F03_allLanes_P	E10_allLanes_P	E10_plate03	007Q	Mix-1-15	YR84_2	59	YV27_1	X	X59
3336	F03_allLanes_P	G10_allLanes_P	E12_plate09	026Y	Mix-2-18	OO53_2	58	YV27_1	X	X58
3341	F03_allLanes_P	A02_allLanes_P	E10_plate24	073K	Mix-1-15	YG06_2	60	YV27_1	X	X60
3346	F03_allLanes_P	G10_allLanes_P	E11_plate18	057X	Mix-2-15	OO53_2	58	YV27_1	X	X58
3351	F03_allLanes_P	A02_allLanes_P	E12_plate20	076L	Mix-2-18	YG06_2	60	YV27_1	X	X60
3356	F03_allLanes_P	G10_allLanes_P	E12_plate14	058C	Mix-2-18	OO53_2	58	YV27_1	X	X58
3361	F03_allLanes_P	G10_allLanes_P	E10_plate06	023I	Mix-1-15	OO53_2	58	YV27_1	X	X58
3366	F03_allLanes_P	A02_allLanes_P	E11_plate21	075P	Mix-2-15	YG06_2	60	YV27_1	X	X60
3376	F03_allLanes_P	E10_allLanes_P	E10_plate26	073W	Mix-1-15	YR84_2	59	YV27_1	X	X59
3386	F03_allLanes_P	A02_allLanes_P	E10_plate18	056B	Mix-1-15	YG06_2	60	YV27_1	X	X60
3401	F03_allLanes_P	G10_allLanes_P	E12_plate22	076X	Mix-2-18	OO53_2	58	YV27_1	X	X58
3411	F03_allLanes_P	D10_allLanes_P	E11_plate04	009S	Mix-2-15	YR82_2	56	YV27_1	X	X56
3426	F03_allLanes_P	G10_allLanes_P	E10_plate31	089Z	Mix-1-15	OO53_2	58	YV27_1	X	X58
3431	F03_allLanes_P	G10_allLanes_P	D12_plate15	058H	Mix-2-18	OO53_2	58	YV27_1	X	X58
3441	F03_allLanes_P	A02_allLanes_P	E11_plate27	091Z	Mix-2-15	YG06_2	60	YV27_1	X	X60
3446	F03_allLanes_P	G10_allLanes_P	D12_plate02	010H	Mix-2-18	OO53_2	58	YV27_1	X	X58
3456	F03_allLanes_P	E10_allLanes_P	E10_plate28	089I	Mix-1-15	YR84_2	59	YV27_1	X	X59
3461	F03_allLanes_P	E10_allLanes_P	E12_plate04	010U	Mix-2-18	YR84_2	59	YV27_1	X	X59
3466	F03_allLanes_P	E10_allLanes_P	E11_plate24	091H	Mix-2-15	YR84_2	59	YV27_1	X	X59
3476	F03_allLanes_P	G10_allLanes_P	E11_plate17	057R	Mix-2-15	OO53_2	58	YV27_1	X	X58
3481	F03_allLanes_P	E10_allLanes_P	E12_plate15	058I	Mix-2-18	YR84_2	59	YV27_1	X	X59
3486	F03_allLanes_P	E10_allLanes_P	D12_plate03	010N	Mix-2-18	YR84_2	59	YV27_1	X	X59
3491	F03_allLanes_P	A02_allLanes_P	D11_plate29	106N	Mix-1-15	YG06_2	60	YV27_1	X	X60
3501	F03_allLanes_P	G10_allLanes_P	D12_plate10	042D	Mix-2-18	OO53_2	58	YV27_1	X	X58
3516	F03_allLanes_P	G10_allLanes_P	D12_plate28	108G	Mix-2-18	OO53_2	58	YV27_1	X	X58
3581	F03_allLanes_P	D10_allLanes_P	E12_plate16	058N	Mix-2-18	YR82_2	56	YV27_1	X	X56
3596	F03_allLanes_P	D10_allLanes_P	E10_plate14	055D	Mix-1-15	YR82_2	56	YV27_1	X	X56
3606	F03_allLanes_P	A02_allLanes_P	E12_plate11	042K	Mix-2-18	YG06_2	60	YV27_1	X	X60
3611	F03_allLanes_P	D10_allLanes_P	E12_plate29	108N	Mix-2-18	YR82_2	56	YV27_1	X	X56
3616	F03_allLanes_P	G10_allLanes_P	D12_plate09	026X	Mix-2-18	OO53_2	58	YV27_1	X	X58
3631	F03_allLanes_P	D10_allLanes_P	E12_plate18	058Z	Mix-2-18	YR82_2	56	YV27_1	X	X56
3651	F03_allLanes_P	G10_allLanes_P	E12_plate12	042Q	Mix-2-18	OO53_2	58	YV27_1	X	X58
3691	F03_allLanes_P	G10_allLanes_P	D12_plate25	092O	Mix-2-18	OO53_2	58	YV27_1	X	X58
3696	F03_allLanes_P	D10_allLanes_P	E11_plate28	107F	Mix-2-15	YR82_2	56	YV27_1	X	X56
3721	F04_allLanes_P	G06_allLanes_P	E01_plate03	015D	L-1-15	OD42_2	2	OS14_1	B	B2
3731	F05_allLanes_P	C05_allLanes_P	E12_plate06	026G	Mix-2-18	YR54_2	53	YK96_1	U	U53
3736	F05_allLanes_P	F07_allLanes_P	E11_plate25	091N	Mix-2-15	OG53_2	51	YK96_1	U	U51
3741	F05_allLanes_P	C08_allLanes_P	D12_plate33	120G	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3746	F05_allLanes_P	F07_allLanes_P	D12_plate22	076W	Mix-2-18	OG53_2	51	YK96_1	U	U51
3751	F05_allLanes_P	F07_allLanes_P	E11_plate14	057A	Mix-2-15	OG53_2	51	YK96_1	U	U51
3756	F05_allLanes_P	D04_allLanes_P	E10_plate01	007E	Mix-1-15	OS02_2	52	YK96_1	U	U52
3761	F05_allLanes_P	C08_allLanes_P	E12_plate03	010O	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3776	F05_allLanes_P	E02_allLanes_P	E10_plate23	073F	Mix-1-15	OD19_2	54	YK96_1	U	U54
3791	F05_allLanes_P	C05_allLanes_P	E10_plate15	055J	Mix-1-15	YR54_2	53	YK96_1	U	U53
3801	F05_allLanes_P	E02_allLanes_P	D12_plate11	042J	Mix-2-18	OD19_2	54	YK96_1	U	U54
3806	F05_allLanes_P	D04_allLanes_P	E10_plate09	039A	Mix-1-15	OS02_2	52	YK96_1	U	U52
3811	F05_allLanes_P	E02_allLanes_P	E11_plate22	075V	Mix-2-15	OD19_2	54	YK96_1	U	U54
3821	F05_allLanes_P	E02_allLanes_P	E11_plate05	009Y	Mix-2-15	OD19_2	54	YK96_1	U	U54
3826	F05_allLanes_P	F07_allLanes_P	E12_plate01	010C	Mix-2-18	OG53_2	51	YK96_1	U	U51
3831	F05_allLanes_P	E02_allLanes_P	E10_plate32	105F	Mix-1-15	OD19_2	54	YK96_1	U	U54
3836	F05_allLanes_P	D04_allLanes_P	E11_plate31	107X	Mix-2-15	OS02_2	52	YK96_1	U	U52
3856	F05_allLanes_P	C08_allLanes_P	E12_plate02	010I	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3861	F05_allLanes_P	F07_allLanes_P	E10_plate04	007W	Mix-1-15	OG53_2	51	YK96_1	U	U51
3866	F05_allLanes_P	F07_allLanes_P	D12_plate29	108M	Mix-2-18	OG53_2	51	YK96_1	U	U51
3871	F05_allLanes_P	E02_allLanes_P	E12_plate27	108B	Mix-2-18	OD19_2	54	YK96_1	U	U54
3876	F05_allLanes_P	F07_allLanes_P	E05_plate31	106Z	Mix-1-15	OG53_2	51	YK96_1	U	U51
3921	F05_allLanes_P	E02_allLanes_P	E11_plate12	041O	Mix-2-15	OD19_2	54	YK96_1	U	U54
3931	F05_allLanes_P	E02_allLanes_P	D12_plate01	010B	Mix-2-18	OD19_2	54	YK96_1	U	U54
3936	F05_allLanes_P	F07_allLanes_P	E12_plate33	120H	Mix-2-18	OG53_2	51	YK96_1	U	U51
3941	F05_allLanes_P	C05_allLanes_P	F01_plate32	113V	L-1-15	YR54_2	53	YK96_1	U	U53
3951	F05_allLanes_P	E02_allLanes_P	E10_plate20	056N	Mix-1-15	OD19_2	54	YK96_1	U	U54
3956	F05_allLanes_P	C08_allLanes_P	E12_plate31	108Z	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3986	F05_allLanes_P	E02_allLanes_P	D11_plate28	106E	Mix-1-15	OD19_2	54	YK96_1	U	U54
4011	F06_allLanes_P	D07_allLanes_P	F02_plate06	017Q	L-2-15	OH34_2	17	OF45_1	H	H17
4021	F06_allLanes_P	D07_allLanes_P	F01_plate22	081N	L-1-15	OH34_2	17	OF45_1	H	H17
4031	F06_allLanes_P	B09_allLanes_P	E05_plate14	037Z	M-2-15	YL69_2	20	OF45_1	H	H20
4041	F06_allLanes_P	D07_allLanes_P	F01_plate29	113D	L-1-15	OH34_2	17	OF45_1	H	H17
4061	F06_allLanes_P	B09_allLanes_P	E05_plate16	053L	M-2-15	YL69_2	20	OF45_1	H	H20
4081	F06_allLanes_P	F10_allLanes_P	E06_plate25	088B	M-2-18	YV94_2	16	OF45_1	H	H16
4101	F06_allLanes_P	F10_allLanes_P	E06_plate01	006C	M-2-18	YV94_2	16	OF45_1	H	H16
4131	F06_allLanes_P	F10_allLanes_P	E04_plate30	087H	M-1-15	YV94_2	16	OF45_1	H	H16
4141	F06_allLanes_P	D07_allLanes_P	E03_plate01	002F	L-2-18	OH34_2	17	OF45_1	H	H17
4151	F06_allLanes_P	B08_allLanes_P	E04_plate16	051P	M-1-15	OJ16_2	19	OF45_1	H	H19
4161	F06_allLanes_P	D07_allLanes_P	E03_plate11	034X	L-2-18	OH34_2	17	OF45_1	H	H17
4181	F06_allLanes_P	D07_allLanes_P	E03_plate20	068Y	L-2-18	OH34_2	17	OF45_1	H	H17
4221	F06_allLanes_P	B09_allLanes_P	E06_plate16	054N	M-2-18	YL69_2	20	OF45_1	H	H20
4241	F06_allLanes_P	F10_allLanes_P	E03_plate30	116G	L-2-18	YV94_2	16	OF45_1	H	H16
4251	F06_allLanes_P	F10_allLanes_P	E05_plate06	021E	M-2-15	YV94_2	16	OF45_1	H	H16
4281	F06_allLanes_P	F10_allLanes_P	E05_plate23	071O	M-2-15	YV94_2	16	OF45_1	H	H16
4321	F06_allLanes_P	D07_allLanes_P	E02_plate17	067D	L-2-15	OH34_2	17	OF45_1	H	H17
4356	G05_allLanes_P	D01_allLanes_P	E07_plate01	011E	H-1-15	YD22_2	36	YP37_1	P	P36
4361	G05_allLanes_P	D01_allLanes_P	E07_plate22	077Z	H-1-15	YD22_2	36	YP37_1	P	P36
4366	G05_allLanes_P	G03_allLanes_P	E09_plate24	096J	H-2-18	YX56_2	40	YP37_1	P	P40
4381	G05_allLanes_P	G08_allLanes_P	E09_plate30	112S	H-2-18	OV17_2	38	YP37_1	P	P38
4386	G05_allLanes_P	G08_allLanes_P	E08_plate12	045N	H-2-15	OV17_2	38	YP37_1	P	P38
4401	G05_allLanes_P	G03_allLanes_P	E09_plate21	080R	H-2-18	YX56_2	40	YP37_1	P	P40
4411	G05_allLanes_P	C07_allLanes_P	E08_plate20	079J	H-2-15	OH33_2	39	YP37_1	P	P39
4416	G05_allLanes_P	G08_allLanes_P	E07_plate05	027C	H-1-15	OV17_2	38	YP37_1	P	P38
4426	G05_allLanes_P	D01_allLanes_P	E07_plate27	109C	H-1-15	YD22_2	36	YP37_1	P	P36
4431	G05_allLanes_P	G03_allLanes_P	E08_plate21	079P	H-2-15	YX56_2	40	YP37_1	P	P40
4436	G05_allLanes_P	G03_allLanes_P	E07_plate07	027O	H-1-15	YX56_2	40	YP37_1	P	P40
4456	G05_allLanes_P	D01_allLanes_P	E07_plate03	011Q	H-1-15	YD22_2	36	YP37_1	P	P36
4461	G05_allLanes_P	G03_allLanes_P	E09_plate32	118E	H-2-18	YX56_2	40	YP37_1	P	P40
4471	G05_allLanes_P	D01_allLanes_P	E08_plate03	013M	H-2-15	YD22_2	36	YP37_1	P	P36
4476	G05_allLanes_P	D01_allLanes_P	E08_plate23	095B	H-2-15	YD22_2	36	YP37_1	P	P36
4496	G05_allLanes_P	C07_allLanes_P	E08_plate08	029Q	H-2-15	OH33_2	39	YP37_1	P	P39
4526	G05_allLanes_P	D01_allLanes_P	E07_plate08	027U	H-1-15	YD22_2	36	YP37_1	P	P36
4536	G05_allLanes_P	G03_allLanes_P	E09_plate10	046E	H-2-18	YX56_2	40	YP37_1	P	P40
4561	G05_allLanes_P	C07_allLanes_P	E07_plate15	059J	H-1-15	OH33_2	39	YP37_1	P	P39
4581	G05_allLanes_P	G03_allLanes_P	E08_plate17	061R	H-2-15	YX56_2	40	YP37_1	P	P40
4586	G05_allLanes_P	C07_allLanes_P	E09_plate05	030A	H-2-18	OH33_2	39	YP37_1	P	P39
4606	G05_allLanes_P	D01_allLanes_P	E08_plate16	061L	H-2-15	YD22_2	36	YP37_1	P	P36
4646	H01_allLanes_P	C07_allLanes_P	E10_plate11	039M	Mix-1-15	OH33_2	39	OC05_1	O	O39
4656	H01_allLanes_P	C07_allLanes_P	D12_plate12	042P	Mix-2-18	OH33_2	39	OC05_1	O	O39
4671	H01_allLanes_P	C07_allLanes_P	E10_plate19	056H	Mix-1-15	OH33_2	39	OC05_1	O	O39
4691	H01_allLanes_P	C07_allLanes_P	E11_plate32	119Z	Mix-1-15	OH33_2	39	OC05_1	O	O39
4701	H01_allLanes_P	C07_allLanes_P	E12_plate26	092V	Mix-2-18	OH33_2	39	OC05_1	O	O39
4706	H01_allLanes_P	C07_allLanes_P	E10_plate22	056Z	Mix-1-15	OH33_2	39	OC05_1	O	O39
4711	H01_allLanes_P	C07_allLanes_P	D12_plate20	076K	Mix-2-18	OH33_2	39	OC05_1	O	O39
4721	H01_allLanes_P	C07_allLanes_P	D12_plate13	042V	Mix-2-18	OH33_2	39	OC05_1	O	O39
4741	H01_allLanes_P	C07_allLanes_P	E12_plate07	026M	Mix-2-18	OH33_2	39	OC05_1	O	O39
4821	H03_allLanes_P	G07_allLanes_P	E01_plate09	031N	L-1-15	OG58_2	46	YX87_1	T	T46
4826	H03_allLanes_P	B05_allLanes_P	F01_plate31	113P	L-1-15	YG88_2	47	YX87_1	T	T47
4831	H03_allLanes_P	B05_allLanes_P	E03_plate17	068H	L-2-18	YG88_2	47	YX87_1	T	T47
4836	H03_allLanes_P	D09_allLanes_P	E11_plate03	002Z	L-2-18	YO65_2	4	YX87_1	T	T4
4841	H03_allLanes_P	B05_allLanes_P	F01_plate14	047S	L-1-15	YG88_2	47	YX87_1	T	T47
4861	H03_allLanes_P	B05_allLanes_P	F03_plate11	034Y	L-2-18	YG88_2	47	YX87_1	T	T47
4866	H03_allLanes_P	B05_allLanes_P	E03_plate24	084W	L-2-18	YG88_2	47	YX87_1	T	T47
4876	H03_allLanes_P	B05_allLanes_P	E02_plate19	067P	L-2-15	YG88_2	47	YX87_1	T	T47
4881	H03_allLanes_P	B05_allLanes_P	E01_plate26	097K	L-1-15	YG88_2	47	YX87_1	T	T47
4891	H03_allLanes_P	B05_allLanes_P	F02_plate09	033I	L-2-15	YG88_2	47	YX87_1	T	T47
4896	H03_allLanes_P	B05_allLanes_P	E03_plate05	018N	L-2-18	YG88_2	47	YX87_1	T	T47
4941	H03_allLanes_P	B05_allLanes_P	E02_plate14	049L	L-2-15	YG88_2	47	YX87_1	T	T47
4951	H04_allLanes_P	A09_allLanes_P	E02_plate23	083M	L-2-15	YG97_2	13	YG81_1	E	E13
4958	H04_allLanes_P	E06_allLanes_P	E01_plate22	081M	L-1-15	OC64_2	14	YG81_1	E	E14
4965	H04_allLanes_P	E04_allLanes_P	E02_plate18	067J	L-2-15	OS12_2	15	YG81_1	E	E15
4972	H04_allLanes_P	E06_allLanes_P	E01_plate16	065D	L-1-15	OC64_2	14	YG81_1	E	E14
4979	H04_allLanes_P	A11_allLanes_P	E01_plate28	097W	L-1-15	YO96_2	11	YG81_1	E	E11
4986	H04_allLanes_P	A11_allLanes_P	E01_plate07	031B	L-1-15	YO96_2	11	YG81_1	E	E11
5007	H04_allLanes_P	E06_allLanes_P	F02_plate03	001X	L-2-15	OC64_2	14	YG81_1	E	E14
5014	H04_allLanes_P	E04_allLanes_P	E02_plate13	049F	L-2-15	OS12_2	15	YG81_1	E	E15
5021	H04_allLanes_P	E06_allLanes_P	E02_plate09	033H	L-2-15	OC64_2	14	YG81_1	E	E14
5042	H04_allLanes_P	A09_allLanes_P	E02_plate04	017D	L-2-15	YG97_2	13	YG81_1	E	E13
5049	H04_allLanes_P	A09_allLanes_P	E03_plate12	050D	L-2-18	YG97_2	13	YG81_1	E	E13
5063	H04_allLanes_P	E04_allLanes_P	F02_plate12	049A	L-2-15	OS12_2	15	YG81_1	E	E15
5077	H04_allLanes_P	B12_allLanes_P	E03_plate33	116Y	L-2-18	YN92_2	12	YG81_1	E	E12
5084	H04_allLanes_P	E04_allLanes_P	F01_plate25	097F	L-1-15	OS12_2	15	YG81_1	E	E15
5098	H04_allLanes_P	E04_allLanes_P	E01_plate10	031T	L-1-15	OS12_2	15	YG81_1	E	E15
5119	H04_allLanes_P	B12_allLanes_P	F01_plate03	015E	L-1-15	YN92_2	12	YG81_1	E	E12
5126	H04_allLanes_P	E04_allLanes_P	F02_plate01	001D	L-2-15	OS12_2	15	YG81_1	E	E15
5140	H04_allLanes_P	A09_allLanes_P	E02_plate21	083A	L-2-15	YG97_2	13	YG81_1	E	E13
5154	H04_allLanes_P	E06_allLanes_P	E02_plate16	049X	L-2-15	OC64_2	14	YG81_1	E	E14
5168	H04_allLanes_P	E06_allLanes_P	F03_plate10	034S	L-2-18	OC64_2	14	YG81_1	E	E14
5189	H04_allLanes_P	E06_allLanes_P	E01_plate05	015P	L-1-15	OC64_2	14	YG81_1	E	E14
5196	H04_allLanes_P	E06_allLanes_P	F02_plate21	083B	L-2-15	OC64_2	14	YG81_1	E	E14
5217	H04_allLanes_P	A11_allLanes_P	F03_plate02	002U	L-2-18	YO96_2	11	YG81_1	E	E11
5259	H04_allLanes_P	E04_allLanes_P	F02_plate15	049S	L-2-15	OS12_2	15	YG81_1	E	E15
5280	H04_allLanes_P	E04_allLanes_P	E11_plate33	114W	L-1-18	OS12_2	15	YG81_1	E	E15
5287	H04_allLanes_P	E04_allLanes_P	E02_plate05	017J	L-2-15	OS12_2	15	YG81_1	E	E15
5294	H04_allLanes_P	B12_allLanes_P	F02_plate04	017E	L-2-15	YN92_2	12	YG81_1	E	E12
5315	H04_allLanes_P	E04_allLanes_P	F03_plate05	018O	L-2-18	OS12_2	15	YG81_1	E	E15
5329	H04_allLanes_P	E04_allLanes_P	F02_plate30	115E	L-2-15	OS12_2	15	YG81_1	E	E15
5336	H04_allLanes_P	E06_allLanes_P	F02_plate10	033O	L-2-15	OC64_2	14	YG81_1	E	E14
5343	H04_allLanes_P	A11_allLanes_P	F02_plate27	099L	L-2-15	YO96_2	11	YG81_1	E	E11
5364	H04_allLanes_P	A11_allLanes_P	F01_plate16	065E	L-1-15	YO96_2	11	YG81_1	E	E11
5385	H04_allLanes_P	B12_allLanes_P	E01_plate31	113O	L-1-15	YN92_2	12	YG81_1	E	E12
5406	H04_allLanes_P	E06_allLanes_P	F01_plate10	031U	L-1-15	OC64_2	14	YG81_1	E	E14
5420	H04_allLanes_P	E06_allLanes_P	E03_plate13	050J	L-2-18	OC64_2	14	YG81_1	E	E14
5469	H05_allLanes_P	A08_allLanes_P	E09_plate11	046K	H-2-18	OG61_2	34	YN45_1	N	N34
5479	H09_allLanes_P	G02_allLanes_P	E07_plate29	109O	H-1-15	YA99_2	32	YL85_1	M	M32
5489	H09_allLanes_P	A07_allLanes_P	E09_plate22	080X	H-2-18	OD51_2	33	YL85_1	M	M33
5499	H09_allLanes_P	H08_allLanes_P	E07_plate04	011W	H-1-15	YG95_2	35	YL85_1	M	M35
5504	H09_allLanes_P	H08_allLanes_P	E08_plate28	111E	H-2-15	YG95_2	35	YL85_1	M	M35
5519	H09_allLanes_P	A08_allLanes_P	E08_plate19	079D	H-2-15	OG61_2	34	YL85_1	M	M34
5524	H09_allLanes_P	H08_allLanes_P	E07_plate31	117A	H-1-15	YG95_2	35	YL85_1	M	M35
1	0	A02_allLanes_P	E11_plate23	091B	Mix-2-15	YG06_2	60	NA	NA	NA60
2	0	0	E11_plate29	107L	Mix-2-15	NA	NA	NA	NA	NANA
3	0	0	D12_plate05	010Z	Mix-2-18	NA	NA	NA	NA	NANA
4	0	0	E05_plate24	071T	M-2-15	NA	NA	NA	NA	NANA
5	0	0	F02_plate33	115W	L-2-15	NA	NA	NA	NA	NANA
6	0	A02_allLanes_P	E12_plate19	076F	Mix-2-18	YG06_2	60	NA	NA	NA60
7	0	0	E10_plate27	089C	Mix-1-15	NA	NA	NA	NA	NANA
8	0	0	E10_plate30	089T	Mix-1-15	NA	NA	NA	NA	NANA
9	0	D10_allLanes_P	D12_plate23	092C	Mix-2-18	YR82_2	56	NA	NA	NA56
11	0	0	E02_plate24	083S	L-2-15	NA	NA	NA	NA	NANA
12	0	A02_allLanes_P	D11_plate32	119Y	Mix-1-15	YG06_2	60	NA	NA	NA60
13	0	0	E03_plate07	018Z	L-2-18	NA	NA	NA	NA	NANA
14	0	D10_allLanes_P	E11_plate20	075J	Mix-2-15	YR82_2	56	NA	NA	NA56
162	0	0	E08_plate30	111Q	H-2-15	NA	NA	NA	NA	NANA
17	0	A02_allLanes_P	E11_plate10	041C	Mix-2-15	YG06_2	60	NA	NA	NA60
19	0	E10_allLanes_P	E11_plate16	057L	Mix-2-15	YR84_2	59	NA	NA	NA59
20	0	D10_allLanes_P	D11_plate31	119K	Mix-1-15	YR82_2	56	NA	NA	NA56
22	0	E10_allLanes_P	D12_plate08	026R	Mix-2-18	YR84_2	59	NA	NA	NA59
23	0	E10_allLanes_P	E12_plate25	092P	Mix-2-18	YR84_2	59	NA	NA	NA59
24	0	0	E11_plate30	107R	Mix-2-15	NA	NA	NA	NA	NANA
25	0	D10_allLanes_P	E12_plate08	026S	Mix-2-18	YR82_2	56	NA	NA	NA56
27	0	G10_allLanes_P	E12_plate21	076R	Mix-2-18	OO53_2	58	NA	NA	NA58
28	0	E10_allLanes_P	E10_plate07	023O	Mix-1-15	YR84_2	59	NA	NA	NA59
30	0	E10_allLanes_P	E11_plate26	091T	Mix-2-15	YR84_2	59	NA	NA	NA59
32	0	G10_allLanes_P	D12_plate18	058Y	Mix-2-18	OO53_2	58	NA	NA	NA58
38	0	G10_allLanes_P	D12_plate17	058S	Mix-2-18	OO53_2	58	NA	NA	NA58
43	B02_allLanes_P	0	E05_plate15	053F	M-2-15	NA	NA	YX21_1	L	LNA
