Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
2477	D06_allLanes_P	B05_allLanes_P	D02_plate05	016P	L-1-18	YG88_2	47	OC52_1	S	S47
2492	D06_allLanes_P	G07_allLanes_P	D01_plate28	097V	L-1-15	OG58_2	46	OC52_1	S	S46
2497	D06_allLanes_P	B05_allLanes_P	D02_plate04	016J	L-1-18	YG88_2	47	OC52_1	S	S47
2502	D06_allLanes_P	G07_allLanes_P	D01_plate17	065H	L-1-15	OG58_2	46	OC52_1	S	S46
2512	D06_allLanes_P	G07_allLanes_P	D01_plate05	015O	L-1-15	OG58_2	46	OC52_1	S	S46
2592	D11_allLanes_P	G01_allLanes_P	D06_plate33	104T	M-2-18	YF30_2	26	YV88_1	K	K26
2602	D11_allLanes_P	G09_allLanes_P	D06_plate08	022Q	M-2-18	OF56_2	30	YV88_1	K	K30
2617	D11_allLanes_P	E01_allLanes_P	D05_plate08	020U	M-1-18	YH28_2	28	YV88_1	K	K28
2622	D11_allLanes_P	E01_allLanes_P	D06_plate17	054S	M-2-18	YH28_2	28	YV88_1	K	K28
2642	D11_allLanes_P	E01_allLanes_P	D06_plate05	006Z	M-2-18	YH28_2	28	YV88_1	K	K28
2652	D11_allLanes_P	E01_allLanes_P	D05_plate21	070H	M-1-18	YH28_2	28	YV88_1	K	K28
2667	D11_allLanes_P	G01_allLanes_P	D06_plate31	104H	M-2-18	YF30_2	26	YV88_1	K	K26
2687	D11_allLanes_P	E07_allLanes_P	D04_plate28	085U	M-1-15	OG51_2	29	YV88_1	K	K29
2712	D11_allLanes_P	G09_allLanes_P	D06_plate06	022F	M-2-18	OF56_2	30	YV88_1	K	K30
2727	D11_allLanes_P	G09_allLanes_P	D06_plate13	038U	M-2-18	OF56_2	30	YV88_1	K	K30
2737	D11_allLanes_P	G09_allLanes_P	D05_plate22	070M	M-1-18	OF56_2	30	YV88_1	K	K30
2797	E03_allLanes_P	C04_allLanes_P	D04_plate08	019S	M-1-15	OG35_2	21	YR31_1	I	I21
2802	E03_allLanes_P	E11_allLanes_P	D06_plate10	038C	M-2-18	YV93_2	23	YR31_1	I	I23
2807	E03_allLanes_P	A06_allLanes_P	D04_plate07	019M	M-1-15	YN49_2	22	YR31_1	I	I22
2817	E03_allLanes_P	A06_allLanes_P	D04_plate29	087A	M-1-15	YN49_2	22	YR31_1	I	I22
2827	E03_allLanes_P	B07_allLanes_P	D05_plate17	052W	M-1-18	OD53_2	24	YR31_1	I	I24
2832	E03_allLanes_P	C04_allLanes_P	D05_plate10	036G	M-1-18	OG35_2	21	YR31_1	I	I21
2837	E03_allLanes_P	E11_allLanes_P	D06_plate29	104Y	M-2-18	YV93_2	23	YR31_1	I	I23
2842	E03_allLanes_P	A06_allLanes_P	D06_plate11	038I	M-2-18	YN49_2	22	YR31_1	I	I22
2852	E03_allLanes_P	A06_allLanes_P	D05_plate28	086W	M-1-18	YN49_2	22	YR31_1	I	I22
2862	E03_allLanes_P	C04_allLanes_P	D04_plate23	069Q	M-1-15	OG35_2	21	YR31_1	I	I21
2867	E03_allLanes_P	B07_allLanes_P	D04_plate04	003V	M-1-15	OD53_2	24	YR31_1	I	I24
2872	E03_allLanes_P	A06_allLanes_P	D04_plate05	019A	M-1-15	YN49_2	22	YR31_1	I	I22
2882	E03_allLanes_P	B07_allLanes_P	D05_plate31	102O	M-1-18	OD53_2	24	YR31_1	I	I24
2897	E03_allLanes_P	B07_allLanes_P	D04_plate12	035Q	M-1-15	OD53_2	24	YR31_1	I	I24
2937	F02_allLanes_P	D07_allLanes_P	D02_plate02	002T	L-1-18	OH34_2	17	OG13_1	G	G17
2942	F02_allLanes_P	C02_allLanes_P	D03_plate26	100H	L-2-18	YJ48_2	18	OG13_1	G	G18
2947	F02_allLanes_P	B09_allLanes_P	D04_plate33	087Y	M-1-15	YL69_2	20	OG13_1	G	G20
2952	F02_allLanes_P	D07_allLanes_P	D02_plate01	002J	L-1-18	OH34_2	17	OG13_1	G	G17
2957	F02_allLanes_P	B08_allLanes_P	D05_plate14	052E	M-1-18	OJ16_2	19	OG13_1	G	G19
2972	F02_allLanes_P	D07_allLanes_P	D02_plate18	066I	L-1-18	OH34_2	17	OG13_1	G	G17
2977	F02_allLanes_P	C02_allLanes_P	D01_plate32	113T	L-1-15	YJ48_2	18	OG13_1	G	G18
2987	F02_allLanes_P	B09_allLanes_P	D05_plate25	086E	M-1-18	YL69_2	20	OG13_1	G	G20
2997	F02_allLanes_P	F10_allLanes_P	D05_plate15	052K	M-1-18	YV94_2	16	OG13_1	G	G16
3002	F02_allLanes_P	C02_allLanes_P	D03_plate11	034W	L-2-18	YJ48_2	18	OG13_1	G	G18
3017	F02_allLanes_P	D07_allLanes_P	D02_plate16	048X	L-1-18	OH34_2	17	OG13_1	G	G17
3022	F02_allLanes_P	C02_allLanes_P	D01_plate31	113N	L-1-15	YJ48_2	18	OG13_1	G	G18
3027	F02_allLanes_P	F10_allLanes_P	D05_plate16	052Q	M-1-18	YV94_2	16	OG13_1	G	G16
3052	F02_allLanes_P	D07_allLanes_P	D03_plate03	018B	L-2-18	OH34_2	17	OG13_1	G	G17
3062	F02_allLanes_P	D07_allLanes_P	D03_plate27	100N	L-2-18	OH34_2	17	OG13_1	G	G17
3067	F02_allLanes_P	B09_allLanes_P	D06_plate23	072P	M-2-18	YL69_2	20	OG13_1	G	G20
3082	F02_allLanes_P	F10_allLanes_P	D05_plate09	036A	M-1-18	YV94_2	16	OG13_1	G	G16
3092	F02_allLanes_P	D07_allLanes_P	D02_plate14	048L	L-1-18	OH34_2	17	OG13_1	G	G17
3117	F03_allLanes_P	E10_allLanes_P	D10_plate02	007J	Mix-1-15	YR84_2	59	YV27_1	X	X59
3122	F03_allLanes_P	G10_allLanes_P	C11_plate14	074D	Mix-1-18	OO53_2	58	YV27_1	X	X58
3127	F03_allLanes_P	A02_allLanes_P	C12_plate28	108F	Mix-2-18	YG06_2	60	YV27_1	X	X60
3137	F03_allLanes_P	G10_allLanes_P	D11_plate05	024D	Mix-1-18	OO53_2	58	YV27_1	X	X58
3142	F03_allLanes_P	A02_allLanes_P	C10_plate32	105D	Mix-1-15	YG06_2	60	YV27_1	X	X60
3152	F03_allLanes_P	G10_allLanes_P	C10_plate19	056F	Mix-1-15	OO53_2	58	YV27_1	X	X58
3157	F03_allLanes_P	A02_allLanes_P	C10_plate20	056L	Mix-1-15	YG06_2	60	YV27_1	X	X60
3167	F03_allLanes_P	A02_allLanes_P	C11_plate32	119X	Mix-1-15	YG06_2	60	YV27_1	X	X60
3172	F03_allLanes_P	E10_allLanes_P	D10_plate33	105K	Mix-1-15	YR84_2	59	YV27_1	X	X59
3187	F03_allLanes_P	D10_allLanes_P	C12_plate25	092N	Mix-2-18	YR82_2	56	YV27_1	X	X56
3217	F03_allLanes_P	A02_allLanes_P	C12_plate13	042U	Mix-2-18	YG06_2	60	YV27_1	X	X60
3232	F03_allLanes_P	E10_allLanes_P	C11_plate05	024C	Mix-1-18	YR84_2	59	YV27_1	X	X59
3242	F03_allLanes_P	G10_allLanes_P	D01_plate02	001S	L-1-15	OO53_2	58	YV27_1	X	X58
3247	F03_allLanes_P	G10_allLanes_P	C10_plate03	007O	Mix-1-15	OO53_2	58	YV27_1	X	X58
3257	F03_allLanes_P	E10_allLanes_P	D11_plate08	024V	Mix-1-18	YR84_2	59	YV27_1	X	X59
3262	F03_allLanes_P	A02_allLanes_P	C12_plate30	108R	Mix-2-18	YG06_2	60	YV27_1	X	X60
3272	F03_allLanes_P	A02_allLanes_P	C11_plate10	040G	Mix-1-18	YG06_2	60	YV27_1	X	X60
3282	F03_allLanes_P	G10_allLanes_P	C10_plate08	023S	Mix-1-15	OO53_2	58	YV27_1	X	X58
3292	F03_allLanes_P	E10_allLanes_P	C10_plate04	007U	Mix-1-15	YR84_2	59	YV27_1	X	X59
3302	F03_allLanes_P	D10_allLanes_P	C11_plate03	008Q	Mix-1-18	YR82_2	56	YV27_1	X	X56
3317	F03_allLanes_P	D10_allLanes_P	D10_plate31	089Y	Mix-1-15	YR82_2	56	YV27_1	X	X56
3347	F03_allLanes_P	D10_allLanes_P	D11_plate02	008L	Mix-1-18	YR82_2	56	YV27_1	X	X56
3377	F03_allLanes_P	E10_allLanes_P	C10_plate01	007C	Mix-1-15	YR84_2	59	YV27_1	X	X59
3387	F03_allLanes_P	A02_allLanes_P	D10_plate01	007D	Mix-1-15	YG06_2	60	YV27_1	X	X60
3397	F03_allLanes_P	E10_allLanes_P	C11_plate04	008W	Mix-1-18	YR84_2	59	YV27_1	X	X59
3427	F03_allLanes_P	D10_allLanes_P	D11_plate21	090O	Mix-1-18	YR82_2	56	YV27_1	X	X56
3447	F03_allLanes_P	D10_allLanes_P	C11_plate23	090Z	Mix-1-18	YR82_2	56	YV27_1	X	X56
3482	F03_allLanes_P	D10_allLanes_P	C11_plate02	008K	Mix-1-18	YR82_2	56	YV27_1	X	X56
3497	F04_allLanes_P	D09_allLanes_P	D01_plate14	047Q	L-1-15	YO65_2	4	OS14_1	B	B4
3507	F04_allLanes_P	G06_allLanes_P	D01_plate26	097J	L-1-15	OD42_2	2	OS14_1	B	B2
3527	F05_allLanes_P	C05_allLanes_P	C12_plate03	010M	Mix-2-18	YR54_2	53	YK96_1	U	U53
3532	F05_allLanes_P	D04_allLanes_P	C12_plate08	026Q	Mix-2-18	OS02_2	52	YK96_1	U	U52
3537	F05_allLanes_P	E02_allLanes_P	C11_plate30	106X	Mix-1-15	OD19_2	54	YK96_1	U	U54
3542	F05_allLanes_P	E02_allLanes_P	C11_plate06	024I	Mix-1-18	OD19_2	54	YK96_1	U	U54
3547	F05_allLanes_P	F07_allLanes_P	C10_plate29	089L	Mix-1-15	OG53_2	51	YK96_1	U	U51
3552	F05_allLanes_P	F07_allLanes_P	C10_plate16	055N	Mix-1-15	OG53_2	51	YK96_1	U	U51
3557	F05_allLanes_P	E02_allLanes_P	C11_plate13	040Y	Mix-1-18	OD19_2	54	YK96_1	U	U54
3562	F05_allLanes_P	F07_allLanes_P	D10_plate27	089B	Mix-1-15	OG53_2	51	YK96_1	U	U51
3567	F05_allLanes_P	D04_allLanes_P	D02_plate06	120M	Mix-2-18	OS02_2	52	YK96_1	U	U52
3572	F05_allLanes_P	D04_allLanes_P	C10_plate28	089G	Mix-1-15	OS02_2	52	YK96_1	U	U52
3587	F05_allLanes_P	E02_allLanes_P	C12_plate11	042I	Mix-2-18	OD19_2	54	YK96_1	U	U54
3602	F05_allLanes_P	E02_allLanes_P	C11_plate20	090H	Mix-1-18	OD19_2	54	YK96_1	U	U54
3607	F05_allLanes_P	C05_allLanes_P	C12_plate27	092Z	Mix-2-18	YR54_2	53	YK96_1	U	U53
3617	F05_allLanes_P	D04_allLanes_P	C12_plate33	120F	Mix-2-18	OS02_2	52	YK96_1	U	U52
3622	F05_allLanes_P	F07_allLanes_P	C11_plate07	024O	Mix-1-18	OG53_2	51	YK96_1	U	U51
3627	F05_allLanes_P	E02_allLanes_P	D10_plate29	089M	Mix-1-15	OD19_2	54	YK96_1	U	U54
3637	F05_allLanes_P	D04_allLanes_P	C10_plate30	089R	Mix-1-15	OS02_2	52	YK96_1	U	U52
3647	F05_allLanes_P	E02_allLanes_P	D11_plate22	090U	Mix-1-18	OD19_2	54	YK96_1	U	U54
3652	F05_allLanes_P	E02_allLanes_P	C10_plate12	039Q	Mix-1-15	OD19_2	54	YK96_1	U	U54
3657	F05_allLanes_P	C05_allLanes_P	D10_plate20	056M	Mix-1-15	YR54_2	53	YK96_1	U	U53
3672	F05_allLanes_P	D04_allLanes_P	C12_plate24	092H	Mix-2-18	OS02_2	52	YK96_1	U	U52
3682	F05_allLanes_P	E02_allLanes_P	D11_plate15	074K	Mix-1-18	OD19_2	54	YK96_1	U	U54
3692	F05_allLanes_P	C08_allLanes_P	C11_plate16	074P	Mix-1-18	OJ25_2	55	YK96_1	U	U55
3702	F05_allLanes_P	C05_allLanes_P	C12_plate14	058A	Mix-2-18	YR54_2	53	YK96_1	U	U53
3712	F05_allLanes_P	C05_allLanes_P	C12_plate07	026K	Mix-2-18	YR54_2	53	YK96_1	U	U53
3717	F05_allLanes_P	E02_allLanes_P	D10_plate28	089H	Mix-1-15	OD19_2	54	YK96_1	U	U54
3722	F05_allLanes_P	C05_allLanes_P	C10_plate11	039K	Mix-1-15	YR54_2	53	YK96_1	U	U53
3757	F05_allLanes_P	C08_allLanes_P	C12_plate29	108L	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3767	F05_allLanes_P	E02_allLanes_P	C12_plate01	010A	Mix-2-18	OD19_2	54	YK96_1	U	U54
3777	F05_allLanes_P	C08_allLanes_P	C12_plate21	076P	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3782	F05_allLanes_P	E02_allLanes_P	D10_plate22	056Y	Mix-1-15	OD19_2	54	YK96_1	U	U54
3787	F05_allLanes_P	E02_allLanes_P	D10_plate21	056S	Mix-1-15	OD19_2	54	YK96_1	U	U54
3807	F05_allLanes_P	E02_allLanes_P	D10_plate18	056A	Mix-1-15	OD19_2	54	YK96_1	U	U54
3812	F05_allLanes_P	C08_allLanes_P	C10_plate02	007I	Mix-1-15	OJ25_2	55	YK96_1	U	U55
3817	F05_allLanes_P	E02_allLanes_P	C12_plate18	058X	Mix-2-18	OD19_2	54	YK96_1	U	U54
3832	F05_allLanes_P	C05_allLanes_P	D11_plate12	040T	Mix-1-18	YR54_2	53	YK96_1	U	U53
3842	F05_allLanes_P	C08_allLanes_P	D11_plate10	040H	Mix-1-18	OJ25_2	55	YK96_1	U	U55
3877	F05_allLanes_P	E02_allLanes_P	C12_plate02	010G	Mix-2-18	OD19_2	54	YK96_1	U	U54
3907	F06_allLanes_P	F10_allLanes_P	D06_plate07	022L	M-2-18	YV94_2	16	OF45_1	H	H16
3917	F06_allLanes_P	F10_allLanes_P	D04_plate13	035W	M-1-15	YV94_2	16	OF45_1	H	H16
3927	F06_allLanes_P	B08_allLanes_P	D04_plate31	087M	M-1-15	OJ16_2	19	OF45_1	H	H19
3947	F06_allLanes_P	F10_allLanes_P	D05_plate27	086Q	M-1-18	YV94_2	16	OF45_1	H	H16
3957	F06_allLanes_P	F10_allLanes_P	D06_plate22	072J	M-2-18	YV94_2	16	OF45_1	H	H16
3977	F06_allLanes_P	F10_allLanes_P	D05_plate03	004R	M-1-18	YV94_2	16	OF45_1	H	H16
3987	F06_allLanes_P	B08_allLanes_P	D06_plate18	054Y	M-2-18	OJ16_2	19	OF45_1	H	H19
3997	F06_allLanes_P	F10_allLanes_P	D05_plate12	036S	M-1-18	YV94_2	16	OF45_1	H	H16
4027	F06_allLanes_P	D07_allLanes_P	D01_plate23	081R	L-1-15	OH34_2	17	OF45_1	H	H17
4037	F06_allLanes_P	B08_allLanes_P	D06_plate21	072D	M-2-18	OJ16_2	19	OF45_1	H	H19
4047	F06_allLanes_P	B08_allLanes_P	D05_plate05	020D	M-1-18	OJ16_2	19	OF45_1	H	H19
4067	F06_allLanes_P	C02_allLanes_P	D03_plate22	084J	L-2-18	YJ48_2	18	OF45_1	H	H18
4087	F06_allLanes_P	F10_allLanes_P	D04_plate30	087G	M-1-15	YV94_2	16	OF45_1	H	H16
4107	F06_allLanes_P	D07_allLanes_P	D01_plate07	031A	L-1-15	OH34_2	17	OF45_1	H	H17
4117	F06_allLanes_P	F10_allLanes_P	D04_plate06	019G	M-1-15	YV94_2	16	OF45_1	H	H16
4157	F06_allLanes_P	D07_allLanes_P	D02_plate22	082G	L-1-18	OH34_2	17	OF45_1	H	H17
4197	F06_allLanes_P	B09_allLanes_P	D05_plate24	070Y	M-1-18	YL69_2	20	OF45_1	H	H20
4227	F06_allLanes_P	F10_allLanes_P	D05_plate20	070B	M-1-18	YV94_2	16	OF45_1	H	H16
4287	G05_allLanes_P	G08_allLanes_P	D07_plate26	093V	H-1-15	OV17_2	38	YP37_1	P	P38
4292	G05_allLanes_P	G08_allLanes_P	D08_plate31	118O	H-1-18	OV17_2	38	YP37_1	P	P38
4297	G05_allLanes_P	C07_allLanes_P	D09_plate07	030L	H-2-18	OH33_2	39	YP37_1	P	P39
4302	G05_allLanes_P	G08_allLanes_P	D08_plate32	118U	H-1-18	OV17_2	38	YP37_1	P	P38
4317	G05_allLanes_P	G03_allLanes_P	D08_plate14	060E	H-1-18	YX56_2	40	YP37_1	P	P40
4347	G05_allLanes_P	C07_allLanes_P	C09_plate03	014M	H-2-18	OH33_2	39	YP37_1	P	P39
4362	G05_allLanes_P	G03_allLanes_P	D07_plate06	027H	H-1-15	YX56_2	40	YP37_1	P	P40
4382	G05_allLanes_P	C07_allLanes_P	D07_plate14	059C	H-1-15	OH33_2	39	YP37_1	P	P39
4407	G05_allLanes_P	G08_allLanes_P	C08_plate30	110U	H-1-18	OV17_2	38	YP37_1	P	P38
4412	G05_allLanes_P	D01_allLanes_P	D09_plate18	062Y	H-2-18	YD22_2	36	YP37_1	P	P36
4422	G05_allLanes_P	C07_allLanes_P	D07_plate12	043Q	H-1-15	OH33_2	39	YP37_1	P	P39
4427	G05_allLanes_P	G03_allLanes_P	C09_plate02	014G	H-2-18	YX56_2	40	YP37_1	P	P40
4437	G05_allLanes_P	G03_allLanes_P	D08_plate20	078O	H-1-18	YX56_2	40	YP37_1	P	P40
4447	G05_allLanes_P	G03_allLanes_P	D07_plate04	011V	H-1-15	YX56_2	40	YP37_1	P	P40
4452	G05_allLanes_P	G03_allLanes_P	D07_plate31	109Z	H-1-15	YX56_2	40	YP37_1	P	P40
4457	G05_allLanes_P	D01_allLanes_P	D08_plate10	044G	H-1-18	YD22_2	36	YP37_1	P	P36
4472	G05_allLanes_P	D01_allLanes_P	D08_plate06	028J	H-1-18	YD22_2	36	YP37_1	P	P36
4482	G05_allLanes_P	G03_allLanes_P	D08_plate01	012F	H-1-18	YX56_2	40	YP37_1	P	P40
4502	G05_allLanes_P	G03_allLanes_P	D07_plate10	043E	H-1-15	YX56_2	40	YP37_1	P	P40
4507	G05_allLanes_P	D01_allLanes_P	D08_plate21	078U	H-1-18	YD22_2	36	YP37_1	P	P36
4512	G05_allLanes_P	C07_allLanes_P	C09_plate08	030Q	H-2-18	OH33_2	39	YP37_1	P	P39
4527	G05_allLanes_P	D01_allLanes_P	D08_plate15	060K	H-1-18	YD22_2	36	YP37_1	P	P36
4542	G05_allLanes_P	C07_allLanes_P	C09_plate31	112W	H-2-18	OH33_2	39	YP37_1	P	P39
4557	G05_allLanes_P	C07_allLanes_P	D09_plate09	030X	H-2-18	OH33_2	39	YP37_1	P	P39
4582	G05_allLanes_P	C07_allLanes_P	D07_plate23	093E	H-1-15	OH33_2	39	YP37_1	P	P39
4602	G05_allLanes_P	D01_allLanes_P	C08_plate31	118N	H-1-18	YD22_2	36	YP37_1	P	P36
4617	G05_allLanes_P	C07_allLanes_P	D08_plate25	094S	H-1-18	OH33_2	39	YP37_1	P	P39
4637	G05_allLanes_P	D01_allLanes_P	D07_plate07	027N	H-1-15	YD22_2	36	YP37_1	P	P36
4677	H01_allLanes_P	C07_allLanes_P	D11_plate19	090C	Mix-1-18	OH33_2	39	OC05_1	O	O39
4687	H01_allLanes_P	C07_allLanes_P	D07_plate32	117F	H-1-15	OH33_2	39	OC05_1	O	O39
4717	H01_allLanes_P	C07_allLanes_P	D11_plate25	120Z	Mix-1-18	OH33_2	39	OC05_1	O	O39
4767	H03_allLanes_P	B05_allLanes_P	D01_plate22	081L	L-1-15	YG88_2	47	YX87_1	T	T47
4772	H03_allLanes_P	G07_allLanes_P	D03_plate28	100T	L-2-18	OG58_2	46	YX87_1	T	T46
4777	H03_allLanes_P	G07_allLanes_P	D03_plate02	002Q	L-2-18	OG58_2	46	YX87_1	T	T46
4782	H03_allLanes_P	G07_allLanes_P	D01_plate21	081F	L-1-15	OG58_2	46	YX87_1	T	T46
4787	H03_allLanes_P	B05_allLanes_P	D03_plate01	002D	L-2-18	YG88_2	47	YX87_1	T	T47
4792	H03_allLanes_P	B05_allLanes_P	D01_plate15	047W	L-1-15	YG88_2	47	YX87_1	T	T47
4802	H03_allLanes_P	E09_allLanes_P	D03_plate13	050I	L-2-18	YO66_2	49	YX87_1	T	T49
4817	H03_allLanes_P	B05_allLanes_P	D01_plate33	113Y	L-1-15	YG88_2	47	YX87_1	T	T47
4822	H03_allLanes_P	D09_allLanes_P	D03_plate25	100B	L-2-18	YO65_2	4	YX87_1	T	T4
4842	H03_allLanes_P	B05_allLanes_P	D01_plate19	065T	L-1-15	YG88_2	47	YX87_1	T	T47
4852	H03_allLanes_P	E09_allLanes_P	D03_plate06	018S	L-2-18	YO66_2	49	YX87_1	T	T49
4887	H04_allLanes_P	A09_allLanes_P	D03_plate15	050U	L-2-18	YG97_2	13	YG81_1	E	E13
4894	H04_allLanes_P	A11_allLanes_P	D01_plate29	113B	L-1-15	YO96_2	11	YG81_1	E	E11
4901	H04_allLanes_P	A09_allLanes_P	D02_plate33	114U	L-1-18	YG97_2	13	YG81_1	E	E13
4915	H04_allLanes_P	A11_allLanes_P	D01_plate24	081X	L-1-15	YO96_2	11	YG81_1	E	E11
4936	H04_allLanes_P	E06_allLanes_P	D02_plate03	016D	L-1-18	OC64_2	14	YG81_1	E	E14
4943	H04_allLanes_P	E06_allLanes_P	D01_plate27	097P	L-1-15	OC64_2	14	YG81_1	E	E14
4950	H04_allLanes_P	E06_allLanes_P	D02_plate23	082M	L-1-18	OC64_2	14	YG81_1	E	E14
4964	H04_allLanes_P	E06_allLanes_P	D02_plate12	032Z	L-1-18	OC64_2	14	YG81_1	E	E14
4978	H04_allLanes_P	A11_allLanes_P	D03_plate19	068S	L-2-18	YO96_2	11	YG81_1	E	E11
4985	H04_allLanes_P	A11_allLanes_P	D03_plate23	084P	L-2-18	YO96_2	11	YG81_1	E	E11
4992	H04_allLanes_P	A09_allLanes_P	D01_plate06	015U	L-1-15	YG97_2	13	YG81_1	E	E13
5006	H04_allLanes_P	E06_allLanes_P	D02_plate08	032B	L-1-18	OC64_2	14	YG81_1	E	E14
5027	H04_allLanes_P	E06_allLanes_P	D01_plate10	031S	L-1-15	OC64_2	14	YG81_1	E	E14
5041	H04_allLanes_P	E06_allLanes_P	D02_plate25	082Y	L-1-18	OC64_2	14	YG81_1	E	E14
5048	H04_allLanes_P	A11_allLanes_P	D02_plate17	066D	L-1-18	YO96_2	11	YG81_1	E	E11
5116	H05_allLanes_P	A07_allLanes_P	D07_plate27	109B	H-1-15	OD51_2	33	YN45_1	N	N33
5131	H05_allLanes_P	G02_allLanes_P	C08_plate28	110I	H-1-18	YA99_2	32	YN45_1	N	N32
5146	H05_allLanes_P	G02_allLanes_P	D07_plate28	109H	H-1-15	YA99_2	32	YN45_1	N	N32
5151	H05_allLanes_P	A07_allLanes_P	D09_plate19	080E	H-2-18	OD51_2	33	YN45_1	N	N33
5191	H05_allLanes_P	G02_allLanes_P	D07_plate24	093K	H-1-15	YA99_2	32	YN45_1	N	N32
5196	H05_allLanes_P	G02_allLanes_P	D09_plate17	062S	H-2-18	YA99_2	32	YN45_1	N	N32
5201	H05_allLanes_P	G02_allLanes_P	D09_plate05	014Z	H-2-18	YA99_2	32	YN45_1	N	N32
5221	H05_allLanes_P	A07_allLanes_P	C09_plate28	112F	H-2-18	OD51_2	33	YN45_1	N	N33
5291	H09_allLanes_P	A08_allLanes_P	C09_plate07	030K	H-2-18	OG61_2	34	YL85_1	M	M34
5296	H09_allLanes_P	A07_allLanes_P	C08_plate33	118Z	H-1-18	OD51_2	33	YL85_1	M	M33
5301	H09_allLanes_P	H08_allLanes_P	C09_plate23	096B	H-2-18	YG95_2	35	YL85_1	M	M35
5311	H09_allLanes_P	A07_allLanes_P	C09_plate17	062R	H-2-18	OD51_2	33	YL85_1	M	M33
5321	H09_allLanes_P	A08_allLanes_P	C09_plate27	096Z	H-2-18	OG61_2	34	YL85_1	M	M34
5326	H09_allLanes_P	A08_allLanes_P	D09_plate22	080W	H-2-18	OG61_2	34	YL85_1	M	M34
5346	H09_allLanes_P	A08_allLanes_P	D08_plate11	044M	H-1-18	OG61_2	34	YL85_1	M	M34
5351	H09_allLanes_P	G02_allLanes_P	C09_plate29	112K	H-2-18	YA99_2	32	YL85_1	M	M32
5356	H09_allLanes_P	A07_allLanes_P	C08_plate19	078H	H-1-18	OD51_2	33	YL85_1	M	M33
5361	H09_allLanes_P	H08_allLanes_P	D08_plate30	110V	H-1-18	YG95_2	35	YL85_1	M	M35
13	0	0	D11_plate23	120N	Mix-1-18	NA	NA	NA	NA	NANA
2	0	A02_allLanes_P	C12_plate15	058G	Mix-2-18	YG06_2	60	NA	NA	NA60
3	0	0	D03_plate24	084V	L-2-18	NA	NA	NA	NA	NANA
4	0	D10_allLanes_P	D11_plate06	024J	Mix-1-18	YR82_2	56	NA	NA	NA56
5	0	0	D04_plate10	035E	M-1-15	NA	NA	NA	NA	NANA
61	0	A02_allLanes_P	C10_plate07	023M	Mix-1-15	YG06_2	60	NA	NA	NA60
8	0	A02_allLanes_P	D11_plate26	105S	Mix-1-15	YG06_2	60	NA	NA	NA60
10	0	0	D07_plate29	109N	H-1-15	NA	NA	NA	NA	NANA
11	0	A02_allLanes_P	C11_plate31	119J	Mix-1-15	YG06_2	60	NA	NA	NA60
12	0	A02_allLanes_P	C10_plate21	056R	Mix-1-15	YG06_2	60	NA	NA	NA60
15	0	E10_allLanes_P	D10_plate17	055U	Mix-1-15	YR84_2	59	NA	NA	NA59
17	0	E10_allLanes_P	C11_plate28	106D	Mix-1-15	YR84_2	59	NA	NA	NA59
18	0	D10_allLanes_P	C10_plate23	073D	Mix-1-15	YR82_2	56	NA	NA	NA56
20	0	D10_allLanes_P	C10_plate05	023A	Mix-1-15	YR82_2	56	NA	NA	NA56
22	0	D10_allLanes_P	C12_plate05	010Y	Mix-2-18	YR82_2	56	NA	NA	NA56
24	0	D10_allLanes_P	C11_plate11	040M	Mix-1-18	YR82_2	56	NA	NA	NA56
262	0	D10_allLanes_P	D10_plate30	089S	Mix-1-15	YR82_2	56	NA	NA	NA56
28	0	G10_allLanes_P	C12_plate12	042O	Mix-2-18	OO53_2	58	NA	NA	NA58
30	0	G10_allLanes_P	C11_plate15	074J	Mix-1-18	OO53_2	58	NA	NA	NA58
32	0	E10_allLanes_P	C11_plate12	040S	Mix-1-18	YR84_2	59	NA	NA	NA59
34	0	G10_allLanes_P	D10_plate06	023H	Mix-1-15	OO53_2	58	NA	NA	NA58
37	0	G10_allLanes_P	D10_plate08	023T	Mix-1-15	OO53_2	58	NA	NA	NA58
38	0	G10_allLanes_P	D10_plate24	073J	Mix-1-15	OO53_2	58	NA	NA	NA58
412	0	G10_allLanes_P	D11_plate09	040B	Mix-1-18	OO53_2	58	NA	NA	NA58
45	D02_allLanes_P	0	D01_plate20	065Z	L-1-15	NA	NA	YJ60_1	F	FNA
52	D11_allLanes_P	0	D04_plate09	019Y	M-1-15	NA	NA	YV88_1	K	KNA
57	D11_allLanes_P	0	D04_plate19	063G	M-1-15	NA	NA	YV88_1	K	KNA
62	D11_allLanes_P	0	D05_plate11	036M	M-1-18	NA	NA	YV88_1	K	KNA
67	D11_allLanes_P	0	D05_plate18	064C	M-1-18	NA	NA	YV88_1	K	KNA
72	D11_allLanes_P	0	D06_plate28	088S	M-2-18	NA	NA	YV88_1	K	KNA
77	D11_allLanes_P	0	C11_plate33	101Z	M-1-15	NA	NA	YV88_1	K	KNA
82	D11_allLanes_P	0	D06_plate15	054G	M-2-18	NA	NA	YV88_1	K	KNA
87	D11_allLanes_P	0	D06_plate25	088A	M-2-18	NA	NA	YV88_1	K	KNA
