Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
2509	D11_allLanes_P	G09_allLanes_P	H05_plate24	071W	M-2-15	OF56_2	30	YV88_1	K	K30
2524	D11_allLanes_P	E07_allLanes_P	H04_plate07	020K	M-1-18	OG51_2	29	YV88_1	K	K29
2529	D11_allLanes_P	E07_allLanes_P	H04_plate03	004N	M-1-18	OG51_2	29	YV88_1	K	K29
2544	D11_allLanes_P	E07_allLanes_P	H06_plate29	088Z	M-2-18	OG51_2	29	YV88_1	K	K29
2554	D11_allLanes_P	E07_allLanes_P	H04_plate30	102E	M-1-18	OG51_2	29	YV88_1	K	K29
2574	D11_allLanes_P	E01_allLanes_P	H06_plate08	022U	M-2-18	YH28_2	28	YV88_1	K	K28
2579	D11_allLanes_P	E07_allLanes_P	H06_plate20	072B	M-2-18	OG51_2	29	YV88_1	K	K29
2589	D11_allLanes_P	E07_allLanes_P	H05_plate25	103C	M-2-15	OG51_2	29	YV88_1	K	K29
2614	D11_allLanes_P	G01_allLanes_P	H05_plate06	021H	M-2-15	YF30_2	26	YV88_1	K	K26
2624	D11_allLanes_P	G09_allLanes_P	H06_plate19	064V	M-2-18	OF56_2	30	YV88_1	K	K30
2659	D11_allLanes_P	G09_allLanes_P	H04_plate10	036C	M-1-18	OF56_2	30	YV88_1	K	K30
2664	D11_allLanes_P	G09_allLanes_P	H04_plate04	004T	M-1-18	OF56_2	30	YV88_1	K	K30
2684	D11_allLanes_P	E01_allLanes_P	H04_plate26	086G	M-1-18	YH28_2	28	YV88_1	K	K28
2689	D11_allLanes_P	E07_allLanes_P	H05_plate14	053C	M-2-15	OG51_2	29	YV88_1	K	K29
2699	D11_allLanes_P	E07_allLanes_P	H06_plate12	038S	M-2-18	OG51_2	29	YV88_1	K	K29
2744	D11_allLanes_P	E07_allLanes_P	G06_plate32	104Q	M-2-18	OG51_2	29	YV88_1	K	K29
2769	E03_allLanes_P	A06_allLanes_P	H06_plate02	006L	M-2-18	YN49_2	22	YR31_1	I	I22
2774	E03_allLanes_P	E11_allLanes_P	H06_plate30	104F	M-2-18	YV93_2	23	YR31_1	I	I23
2784	E03_allLanes_P	B07_allLanes_P	H04_plate32	102Q	M-1-18	OD53_2	24	YR31_1	I	I24
2789	E03_allLanes_P	B07_allLanes_P	H04_plate08	020Q	M-1-18	OD53_2	24	YR31_1	I	I24
2794	E03_allLanes_P	G04_allLanes_P	H04_plate24	070U	M-1-18	YF88_2	25	YR31_1	I	I25
2799	E03_allLanes_P	C04_allLanes_P	H06_plate06	022J	M-2-18	OG35_2	21	YR31_1	I	I21
2809	E03_allLanes_P	A06_allLanes_P	H05_plate04	005V	M-2-15	YN49_2	22	YR31_1	I	I22
2814	E03_allLanes_P	G04_allLanes_P	H05_plate23	071Q	M-2-15	YF88_2	25	YR31_1	I	I25
2819	E03_allLanes_P	G04_allLanes_P	H05_plate19	063S	M-2-15	YF88_2	25	YR31_1	I	I25
2829	E03_allLanes_P	A06_allLanes_P	H05_plate02	005J	M-2-15	YN49_2	22	YR31_1	I	I22
2834	E03_allLanes_P	E11_allLanes_P	H05_plate07	021M	M-2-15	YV93_2	23	YR31_1	I	I23
2839	E03_allLanes_P	E11_allLanes_P	H06_plate16	054Q	M-2-18	YV93_2	23	YR31_1	I	I23
2849	E03_allLanes_P	E11_allLanes_P	G06_plate29	088Y	M-2-18	YV93_2	23	YR31_1	I	I23
2859	E03_allLanes_P	E11_allLanes_P	H04_plate17	052S	M-1-18	YV93_2	23	YR31_1	I	I23
2874	E03_allLanes_P	A06_allLanes_P	H05_plate22	071L	M-2-15	YN49_2	22	YR31_1	I	I22
2889	E03_allLanes_P	G04_allLanes_P	H05_plate27	103O	M-2-15	YF88_2	25	YR31_1	I	I25
2909	E03_allLanes_P	G04_allLanes_P	H05_plate26	103I	M-2-15	YF88_2	25	YR31_1	I	I25
2929	E03_allLanes_P	B07_allLanes_P	H04_plate20	064K	M-1-18	OD53_2	24	YR31_1	I	I24
2949	F02_allLanes_P	F10_allLanes_P	H06_plate01	006F	M-2-18	YV94_2	16	OG13_1	G	G16
2954	F02_allLanes_P	D07_allLanes_P	H02_plate22	083J	L-2-15	OH34_2	17	OG13_1	G	G17
2959	F02_allLanes_P	F10_allLanes_P	H05_plate01	005D	M-2-15	YV94_2	16	OG13_1	G	G16
2964	F02_allLanes_P	B09_allLanes_P	H06_plate32	104R	M-2-18	YL69_2	20	OG13_1	G	G20
2969	F02_allLanes_P	D07_allLanes_P	H01_plate21	066W	L-1-18	OH34_2	17	OG13_1	G	G17
2979	F02_allLanes_P	D07_allLanes_P	H01_plate33	114Q	L-1-18	OH34_2	17	OG13_1	G	G17
2989	F02_allLanes_P	D07_allLanes_P	H02_plate25	099B	L-2-15	OH34_2	17	OG13_1	G	G17
2999	F02_allLanes_P	C02_allLanes_P	H01_plate15	048N	L-1-18	YJ48_2	18	OG13_1	G	G18
3004	F02_allLanes_P	F10_allLanes_P	H06_plate27	088Q	M-2-18	YV94_2	16	OG13_1	G	G16
3009	F02_allLanes_P	D07_allLanes_P	H03_plate22	084N	L-2-18	OH34_2	17	OG13_1	G	G17
3014	F02_allLanes_P	D07_allLanes_P	H01_plate23	082I	L-1-18	OH34_2	17	OG13_1	G	G17
3019	F02_allLanes_P	D07_allLanes_P	H01_plate29	098S	L-1-18	OH34_2	17	OG13_1	G	G17
3029	F02_allLanes_P	F10_allLanes_P	H06_plate18	064P	M-2-18	YV94_2	16	OG13_1	G	G16
3044	F02_allLanes_P	F10_allLanes_P	H06_plate07	022P	M-2-18	YV94_2	16	OG13_1	G	G16
3074	F02_allLanes_P	F10_allLanes_P	H05_plate28	103U	M-2-15	YV94_2	16	OG13_1	G	G16
3094	F02_allLanes_P	C02_allLanes_P	H03_plate12	050G	L-2-18	YJ48_2	18	OG13_1	G	G18
3104	F02_allLanes_P	D07_allLanes_P	H03_plate14	050S	L-2-18	OH34_2	17	OG13_1	G	G17
3109	F02_allLanes_P	D07_allLanes_P	H03_plate13	050M	L-2-18	OH34_2	17	OG13_1	G	G17
3129	F03_allLanes_P	G10_allLanes_P	G12_plate20	076N	Mix-2-18	OO53_2	58	YV27_1	X	X58
3144	F03_allLanes_P	A02_allLanes_P	G10_plate17	074R	Mix-1-18	YG06_2	60	YV27_1	X	X60
3149	F03_allLanes_P	D10_allLanes_P	G11_plate31	107Y	Mix-2-15	YR82_2	56	YV27_1	X	X56
3164	F03_allLanes_P	E10_allLanes_P	G10_plate01	008A	Mix-1-18	YR84_2	59	YV27_1	X	X59
3169	F03_allLanes_P	A02_allLanes_P	G10_plate13	040U	Mix-1-18	YG06_2	60	YV27_1	X	X60
3179	F03_allLanes_P	E10_allLanes_P	G11_plate14	057C	Mix-2-15	YR84_2	59	YV27_1	X	X59
3189	F03_allLanes_P	A02_allLanes_P	G10_plate25	120U	Mix-1-18	YG06_2	60	YV27_1	X	X60
3194	F03_allLanes_P	E10_allLanes_P	G12_plate24	092L	Mix-2-18	YR84_2	59	YV27_1	X	X59
3199	F03_allLanes_P	E10_allLanes_P	G12_plate17	058V	Mix-2-18	YR84_2	59	YV27_1	X	X59
3204	F03_allLanes_P	E10_allLanes_P	G11_plate26	091V	Mix-2-15	YR84_2	59	YV27_1	X	X59
3214	F03_allLanes_P	G10_allLanes_P	G12_plate12	042S	Mix-2-18	OO53_2	58	YV27_1	X	X58
3224	F03_allLanes_P	D10_allLanes_P	G11_plate04	009U	Mix-2-15	YR82_2	56	YV27_1	X	X56
3229	F03_allLanes_P	A02_allLanes_P	G12_plate33	120J	Mix-2-18	YG06_2	60	YV27_1	X	X60
3254	F03_allLanes_P	E10_allLanes_P	G10_plate15	074F	Mix-1-18	YR84_2	59	YV27_1	X	X59
3269	F03_allLanes_P	E10_allLanes_P	H10_plate01	008B	Mix-1-18	YR84_2	59	YV27_1	X	X59
3284	F03_allLanes_P	E10_allLanes_P	G11_plate08	025S	Mix-2-15	YR84_2	59	YV27_1	X	X59
3289	F03_allLanes_P	A02_allLanes_P	H05_plate30	106R	M-1-15	YG06_2	60	YV27_1	X	X60
3294	F03_allLanes_P	E10_allLanes_P	G11_plate11	041K	Mix-2-15	YR84_2	59	YV27_1	X	X59
3324	F03_allLanes_P	D10_allLanes_P	G11_plate03	009N	Mix-2-15	YR82_2	56	YV27_1	X	X56
3349	F04_allLanes_P	G06_allLanes_P	H03_plate06	018W	L-2-18	OD42_2	2	OS14_1	B	B2
3359	F05_allLanes_P	F07_allLanes_P	G11_plate09	025Y	Mix-2-15	OG53_2	51	YK96_1	U	U51
3364	F05_allLanes_P	E02_allLanes_P	G12_plate10	042G	Mix-2-18	OD19_2	54	YK96_1	U	U54
3374	F05_allLanes_P	E02_allLanes_P	G10_plate11	040I	Mix-1-18	OD19_2	54	YK96_1	U	U54
3379	F05_allLanes_P	F07_allLanes_P	G11_plate30	107T	Mix-2-15	OG53_2	51	YK96_1	U	U51
3389	F05_allLanes_P	D04_allLanes_P	G10_plate07	024K	Mix-1-18	OS02_2	52	YK96_1	U	U52
3394	F05_allLanes_P	E02_allLanes_P	G10_plate09	024W	Mix-1-18	OD19_2	54	YK96_1	U	U54
3399	F05_allLanes_P	E02_allLanes_P	H02_plate01	001H	L-2-15	OD19_2	54	YK96_1	U	U54
3404	F05_allLanes_P	C05_allLanes_P	G12_plate30	108V	Mix-2-18	YR54_2	53	YK96_1	U	U53
3409	F05_allLanes_P	D04_allLanes_P	G12_plate26	092X	Mix-2-18	OS02_2	52	YK96_1	U	U52
3429	F05_allLanes_P	C05_allLanes_P	G10_plate10	040C	Mix-1-18	YR54_2	53	YK96_1	U	U53
3439	F05_allLanes_P	C05_allLanes_P	H10_plate08	024R	Mix-1-18	YR54_2	53	YK96_1	U	U53
3444	F05_allLanes_P	E02_allLanes_P	G10_plate08	024Q	Mix-1-18	OD19_2	54	YK96_1	U	U54
3459	F05_allLanes_P	E02_allLanes_P	H10_plate04	008T	Mix-1-18	OD19_2	54	YK96_1	U	U54
3464	F05_allLanes_P	E02_allLanes_P	G10_plate31	119F	Mix-1-15	OD19_2	54	YK96_1	U	U54
3479	F05_allLanes_P	E02_allLanes_P	G12_plate11	042M	Mix-2-18	OD19_2	54	YK96_1	U	U54
3484	F05_allLanes_P	E02_allLanes_P	G12_plate28	108J	Mix-2-18	OD19_2	54	YK96_1	U	U54
3494	F05_allLanes_P	C05_allLanes_P	G11_plate06	025G	Mix-2-15	YR54_2	53	YK96_1	U	U53
3509	F05_allLanes_P	E02_allLanes_P	G12_plate22	076Z	Mix-2-18	OD19_2	54	YK96_1	U	U54
3514	F05_allLanes_P	C05_allLanes_P	G12_plate18	076B	Mix-2-18	YR54_2	53	YK96_1	U	U53
3519	F05_allLanes_P	C08_allLanes_P	G12_plate09	042A	Mix-2-18	OJ25_2	55	YK96_1	U	U55
3539	F05_allLanes_P	E02_allLanes_P	G11_plate27	107B	Mix-2-15	OD19_2	54	YK96_1	U	U54
3544	F05_allLanes_P	D04_allLanes_P	G10_plate29	106I	Mix-1-15	OS02_2	52	YK96_1	U	U52
3549	F05_allLanes_P	E02_allLanes_P	G12_plate01	010E	Mix-2-18	OD19_2	54	YK96_1	U	U54
3554	F05_allLanes_P	D04_allLanes_P	G10_plate30	106U	Mix-1-15	OS02_2	52	YK96_1	U	U52
3559	F05_allLanes_P	E02_allLanes_P	G10_plate21	090J	Mix-1-18	OD19_2	54	YK96_1	U	U54
3579	F05_allLanes_P	E02_allLanes_P	G12_plate03	010Q	Mix-2-18	OD19_2	54	YK96_1	U	U54
3599	F05_allLanes_P	E02_allLanes_P	G12_plate27	108D	Mix-2-18	OD19_2	54	YK96_1	U	U54
3629	F06_allLanes_P	C02_allLanes_P	H03_plate04	018K	L-2-18	YJ48_2	18	OF45_1	H	H18
3639	F06_allLanes_P	C02_allLanes_P	H01_plate12	032V	L-1-18	YJ48_2	18	OF45_1	H	H18
3649	F06_allLanes_P	B09_allLanes_P	H05_plate33	101O	M-1-15	YL69_2	20	OF45_1	H	H20
3669	F06_allLanes_P	B08_allLanes_P	H05_plate03	005P	M-2-15	OJ16_2	19	OF45_1	H	H19
3679	F06_allLanes_P	F10_allLanes_P	H05_plate10	037E	M-2-15	YV94_2	16	OF45_1	H	H16
3699	F06_allLanes_P	D07_allLanes_P	H03_plate08	034I	L-2-18	OH34_2	17	OF45_1	H	H17
3709	F06_allLanes_P	F10_allLanes_P	H06_plate26	088K	M-2-18	YV94_2	16	OF45_1	H	H16
3719	F06_allLanes_P	F10_allLanes_P	H04_plate15	052G	M-1-18	YV94_2	16	OF45_1	H	H16
3729	F06_allLanes_P	F10_allLanes_P	H06_plate25	088E	M-2-18	YV94_2	16	OF45_1	H	H16
3739	F06_allLanes_P	D07_allLanes_P	H02_plate31	115M	L-2-15	OH34_2	17	OF45_1	H	H17
3759	F06_allLanes_P	D07_allLanes_P	H01_plate03	002X	L-1-18	OH34_2	17	OF45_1	H	H17
3779	F06_allLanes_P	F10_allLanes_P	H04_plate01	004B	M-1-18	YV94_2	16	OF45_1	H	H16
3809	F06_allLanes_P	D07_allLanes_P	H02_plate21	083D	L-2-15	OH34_2	17	OF45_1	H	H17
3889	G05_allLanes_P	D01_allLanes_P	G09_plate03	014Q	H-2-18	YD22_2	36	YP37_1	P	P36
3899	G05_allLanes_P	C07_allLanes_P	H09_plate32	118H	H-2-18	OH33_2	39	YP37_1	P	P39
3904	G05_allLanes_P	D01_allLanes_P	G08_plate19	079F	H-2-15	YD22_2	36	YP37_1	P	P36
3909	G05_allLanes_P	G03_allLanes_P	H09_plate27	112E	H-2-18	YX56_2	40	YP37_1	P	P40
3914	G05_allLanes_P	D01_allLanes_P	G08_plate10	045E	H-2-15	YD22_2	36	YP37_1	P	P36
3919	G05_allLanes_P	G03_allLanes_P	G09_plate11	046M	H-2-18	YX56_2	40	YP37_1	P	P40
3924	G05_allLanes_P	G08_allLanes_P	H08_plate29	111N	H-2-15	OV17_2	38	YP37_1	P	P38
3934	G05_allLanes_P	G08_allLanes_P	G09_plate15	062J	H-2-18	OV17_2	38	YP37_1	P	P38
3944	G05_allLanes_P	G03_allLanes_P	H09_plate29	112P	H-2-18	YX56_2	40	YP37_1	P	P40
3964	G05_allLanes_P	G03_allLanes_P	G08_plate05	029A	H-2-15	YX56_2	40	YP37_1	P	P40
3974	G05_allLanes_P	C07_allLanes_P	H08_plate10	045F	H-2-15	OH33_2	39	YP37_1	P	P39
3979	G05_allLanes_P	D01_allLanes_P	G07_plate29	110K	H-1-18	YD22_2	36	YP37_1	P	P36
3989	G05_allLanes_P	C07_allLanes_P	G09_plate08	030U	H-2-18	OH33_2	39	YP37_1	P	P39
3999	G05_allLanes_P	G03_allLanes_P	H07_plate27	094Z	H-1-18	YX56_2	40	YP37_1	P	P40
4004	G05_allLanes_P	G08_allLanes_P	H09_plate02	014L	H-2-18	OV17_2	38	YP37_1	P	P38
4014	G05_allLanes_P	D01_allLanes_P	H09_plate06	030J	H-2-18	YD22_2	36	YP37_1	P	P36
4039	G05_allLanes_P	D01_allLanes_P	G07_plate14	044Z	H-1-18	YD22_2	36	YP37_1	P	P36
4049	G05_allLanes_P	G08_allLanes_P	H09_plate11	046N	H-2-18	OV17_2	38	YP37_1	P	P38
4079	G05_allLanes_P	G08_allLanes_P	H07_plate21	078Q	H-1-18	OV17_2	38	YP37_1	P	P38
4094	G05_allLanes_P	G08_allLanes_P	G09_plate01	014E	H-2-18	OV17_2	38	YP37_1	P	P38
4124	G05_allLanes_P	C07_allLanes_P	G09_plate29	112O	H-2-18	OH33_2	39	YP37_1	P	P39
4134	G05_allLanes_P	G08_allLanes_P	H09_plate10	046H	H-2-18	OV17_2	38	YP37_1	P	P38
4154	G05_allLanes_P	C07_allLanes_P	H07_plate25	094O	H-1-18	OH33_2	39	YP37_1	P	P39
4159	G05_allLanes_P	C07_allLanes_P	H07_plate08	028R	H-1-18	OH33_2	39	YP37_1	P	P39
4169	G05_allLanes_P	G08_allLanes_P	G07_plate09	028W	H-1-18	OV17_2	38	YP37_1	P	P38
4174	G05_allLanes_P	D01_allLanes_P	G07_plate26	094T	H-1-18	YD22_2	36	YP37_1	P	P36
4184	G05_allLanes_P	C07_allLanes_P	H09_plate15	062K	H-2-18	OH33_2	39	YP37_1	P	P39
4209	G05_allLanes_P	D01_allLanes_P	H09_plate04	014X	H-2-18	YD22_2	36	YP37_1	P	P36
4234	G05_allLanes_P	G03_allLanes_P	G08_plate23	095D	H-2-15	YX56_2	40	YP37_1	P	P40
4244	G05_allLanes_P	C07_allLanes_P	H07_plate07	028L	H-1-18	OH33_2	39	YP37_1	P	P39
4264	G05_allLanes_P	G03_allLanes_P	H08_plate08	029T	H-2-15	YX56_2	40	YP37_1	P	P40
4269	G05_allLanes_P	G03_allLanes_P	G08_plate17	061T	H-2-15	YX56_2	40	YP37_1	P	P40
4289	G05_allLanes_P	G03_allLanes_P	G07_plate15	060F	H-1-18	YX56_2	40	YP37_1	P	P40
4304	G05_allLanes_P	D01_allLanes_P	H08_plate16	061O	H-2-15	YD22_2	36	YP37_1	P	P36
4324	G05_allLanes_P	C07_allLanes_P	G07_plate06	028E	H-1-18	OH33_2	39	YP37_1	P	P39
4329	G05_allLanes_P	G08_allLanes_P	G07_plate25	094N	H-1-18	OV17_2	38	YP37_1	P	P38
4349	G05_allLanes_P	G03_allLanes_P	G07_plate08	028Q	H-1-18	YX56_2	40	YP37_1	P	P40
4379	G05_allLanes_P	G03_allLanes_P	H08_plate26	095W	H-2-15	YX56_2	40	YP37_1	P	P40
4474	H01_allLanes_P	C07_allLanes_P	G10_plate23	090V	Mix-1-18	OH33_2	39	OC05_1	O	O39
4494	H01_allLanes_P	C07_allLanes_P	G11_plate12	041Q	Mix-2-15	OH33_2	39	OC05_1	O	O39
4519	H01_allLanes_P	C07_allLanes_P	H10_plate11	040J	Mix-1-18	OH33_2	39	OC05_1	O	O39
4524	H01_allLanes_P	C07_allLanes_P	H05_plate29	106F	Mix-1-15	OH33_2	39	OC05_1	O	O39
4619	H03_allLanes_P	B05_allLanes_P	H01_plate08	016X	L-1-18	YG88_2	47	YX87_1	T	T47
4624	H03_allLanes_P	D09_allLanes_P	H01_plate01	002C	L-1-18	YO65_2	4	YX87_1	T	T4
4629	H03_allLanes_P	D09_allLanes_P	H02_plate17	067G	L-2-15	YO65_2	4	YX87_1	T	T4
4634	H03_allLanes_P	D09_allLanes_P	H01_plate20	066Q	L-1-18	YO65_2	4	YX87_1	T	T4
4639	H03_allLanes_P	D09_allLanes_P	H01_plate17	048Z	L-1-18	YO65_2	4	YX87_1	T	T4
4654	H03_allLanes_P	C03_allLanes_P	H02_plate11	033W	L-2-15	YJ69_2	48	YX87_1	T	T48
4694	H03_allLanes_P	D09_allLanes_P	H02_plate24	083V	L-2-15	YO65_2	4	YX87_1	T	T4
4719	H03_allLanes_P	D09_allLanes_P	H03_plate03	018F	L-2-18	YO65_2	4	YX87_1	T	T4
4734	H03_allLanes_P	C03_allLanes_P	H03_plate19	068W	L-2-18	YJ69_2	48	YX87_1	T	T48
4739	H03_allLanes_P	G07_allLanes_P	H03_plate10	034U	L-2-18	OG58_2	46	YX87_1	T	T46
4764	H03_allLanes_P	B05_allLanes_P	G11_plate33	114Y	L-1-18	YG88_2	47	YX87_1	T	T47
4796	H04_allLanes_P	A11_allLanes_P	H01_plate02	002L	L-1-18	YO96_2	11	YG81_1	E	E11
4810	H04_allLanes_P	E04_allLanes_P	H01_plate13	048B	L-1-18	OS12_2	15	YG81_1	E	E15
4817	H04_allLanes_P	E04_allLanes_P	H03_plate21	084H	L-2-18	OS12_2	15	YG81_1	E	E15
4824	H04_allLanes_P	E04_allLanes_P	H03_plate16	068E	L-2-18	OS12_2	15	YG81_1	E	E15
4838	H04_allLanes_P	A11_allLanes_P	H03_plate01	002M	L-2-18	YO96_2	11	YG81_1	E	E11
4845	H04_allLanes_P	A11_allLanes_P	H03_plate30	116J	L-2-18	YO96_2	11	YG81_1	E	E11
4852	H04_allLanes_P	E06_allLanes_P	H03_plate15	050Y	L-2-18	OC64_2	14	YG81_1	E	E14
4859	H04_allLanes_P	A11_allLanes_P	H03_plate27	100R	L-2-18	YO96_2	11	YG81_1	E	E11
4887	H04_allLanes_P	E06_allLanes_P	H02_plate23	083P	L-2-15	OC64_2	14	YG81_1	E	E14
4929	H04_allLanes_P	E04_allLanes_P	H03_plate17	068K	L-2-18	OS12_2	15	YG81_1	E	E15
4943	H04_allLanes_P	E04_allLanes_P	H02_plate27	099N	L-2-15	OS12_2	15	YG81_1	E	E15
4950	H04_allLanes_P	E04_allLanes_P	H02_plate10	033Q	L-2-15	OS12_2	15	YG81_1	E	E15
4957	H04_allLanes_P	E04_allLanes_P	H01_plate24	082O	L-1-18	OS12_2	15	YG81_1	E	E15
4978	H04_allLanes_P	B12_allLanes_P	H01_plate09	032D	L-1-18	YN92_2	12	YG81_1	E	E12
5062	H04_allLanes_P	E04_allLanes_P	H03_plate32	116V	L-2-18	OS12_2	15	YG81_1	E	E15
5083	H05_allLanes_P	G02_allLanes_P	H08_plate05	029B	H-2-15	YA99_2	32	YN45_1	N	N32
5093	H05_allLanes_P	A08_allLanes_P	H09_plate19	080I	H-2-18	OG61_2	34	YN45_1	N	N34
5113	H05_allLanes_P	A08_allLanes_P	H09_plate31	118B	H-2-18	OG61_2	34	YN45_1	N	N34
5118	H05_allLanes_P	A08_allLanes_P	G07_plate31	110W	H-1-18	OG61_2	34	YN45_1	N	N34
5133	H05_allLanes_P	G02_allLanes_P	H09_plate23	096G	H-2-18	YA99_2	32	YN45_1	N	N32
5148	H05_allLanes_P	G02_allLanes_P	H07_plate33	118W	H-1-18	YA99_2	32	YN45_1	N	N32
5223	H09_allLanes_P	H08_allLanes_P	G07_plate07	028K	H-1-18	YG95_2	35	YL85_1	M	M35
5228	H09_allLanes_P	A07_allLanes_P	H08_plate12	045Q	H-2-15	OD51_2	33	YL85_1	M	M33
5233	H09_allLanes_P	H08_allLanes_P	H07_plate12	044O	H-1-18	YG95_2	35	YL85_1	M	M35
5298	H09_allLanes_P	A08_allLanes_P	G09_plate18	080B	H-2-18	OG61_2	34	YL85_1	M	M34
5303	H09_allLanes_P	H08_allLanes_P	G08_plate26	095V	H-2-15	YG95_2	35	YL85_1	M	M35
5323	H09_allLanes_P	A07_allLanes_P	H09_plate08	030V	H-2-18	OD51_2	33	YL85_1	M	M33
5353	H09_allLanes_P	A08_allLanes_P	G07_plate12	044N	H-1-18	OG61_2	34	YL85_1	M	M34
5368	H09_allLanes_P	H08_allLanes_P	H07_plate31	110X	H-1-18	YG95_2	35	YL85_1	M	M35
1	0	D10_allLanes_P	G10_plate20	090D	Mix-1-18	YR82_2	56	NA	NA	NA56
2	0	0	G11_plate07	025M	Mix-2-15	NA	NA	NA	NA	NANA
3	0	D10_allLanes_P	H10_plate06	024F	Mix-1-18	YR82_2	56	NA	NA	NA56
4	0	D10_allLanes_P	G11_plate02	009I	Mix-2-15	YR82_2	56	NA	NA	NA56
61	0	0	G07_plate32	118P	H-1-18	NA	NA	NA	NA	NANA
7	0	D10_allLanes_P	G10_plate19	074X	Mix-1-18	YR82_2	56	NA	NA	NA56
8	0	D10_allLanes_P	G12_plate25	092R	Mix-2-18	YR82_2	56	NA	NA	NA56
10	0	D10_allLanes_P	G10_plate06	024E	Mix-1-18	YR82_2	56	NA	NA	NA56
111	0	A02_allLanes_P	G11_plate18	057Z	Mix-2-15	YG06_2	60	NA	NA	NA60
14	0	E10_allLanes_P	G10_plate32	119T	Mix-1-15	YR84_2	59	NA	NA	NA59
16	0	E10_allLanes_P	G10_plate04	008S	Mix-1-18	YR84_2	59	NA	NA	NA59
18	0	E10_allLanes_P	G11_plate25	091P	Mix-2-15	YR84_2	59	NA	NA	NA59
19	0	0	H07_plate32	118Q	H-1-18	NA	NA	NA	NA	NANA
20	0	E10_allLanes_P	G11_plate29	107N	Mix-2-15	YR84_2	59	NA	NA	NA59
22	0	E10_allLanes_P	G10_plate03	008M	Mix-1-18	YR84_2	59	NA	NA	NA59
25	0	D10_allLanes_P	G12_plate21	076T	Mix-2-18	YR82_2	56	NA	NA	NA56
27	0	E10_allLanes_P	G12_plate02	010K	Mix-2-18	YR84_2	59	NA	NA	NA59
29	0	E10_allLanes_P	G11_plate21	075R	Mix-2-15	YR84_2	59	NA	NA	NA59
30	0	E10_allLanes_P	G10_plate16	074L	Mix-1-18	YR84_2	59	NA	NA	NA59
33	0	G10_allLanes_P	H05_plate31	119C	Mix-1-15	OO53_2	58	NA	NA	NA58
34	0	G10_allLanes_P	H10_plate09	024X	Mix-1-18	OO53_2	58	NA	NA	NA58
362	0	G10_allLanes_P	G10_plate02	008G	Mix-1-18	OO53_2	58	NA	NA	NA58
37	0	E10_allLanes_P	G11_plate23	091D	Mix-2-15	YR84_2	59	NA	NA	NA59
40	0	G10_allLanes_P	G12_plate15	058K	Mix-2-18	OO53_2	58	NA	NA	NA58
42	0	G10_allLanes_P	H10_plate12	040P	Mix-1-18	OO53_2	58	NA	NA	NA58
44	0	G10_allLanes_P	G11_plate22	075X	Mix-2-15	OO53_2	58	NA	NA	NA58
47	0	G10_allLanes_P	G11_plate24	091J	Mix-2-15	OO53_2	58	NA	NA	NA58
52	B02_allLanes_P	0	H04_plate16	052M	M-1-18	NA	NA	YX21_1	L	LNA
57	D11_allLanes_P	0	G11_plate32	101C	M-1-15	NA	NA	YV88_1	K	KNA
62	D11_allLanes_P	0	H04_plate23	070O	M-1-18	NA	NA	YV88_1	K	KNA
67	D11_allLanes_P	0	H04_plate14	052A	M-1-18	NA	NA	YV88_1	K	KNA
72	D11_allLanes_P	0	H04_plate33	102W	M-1-18	NA	NA	YV88_1	K	KNA
77	D11_allLanes_P	0	H05_plate08	021S	M-2-15	NA	NA	YV88_1	K	KNA
82	D11_allLanes_P	0	H05_plate20	063Y	M-2-15	NA	NA	YV88_1	K	KNA
87	D11_allLanes_P	0	H04_plate28	086S	M-1-18	NA	NA	YV88_1	K	KNA
92	D11_allLanes_P	0	H04_plate19	064E	M-1-18	NA	NA	YV88_1	K	KNA
97	D11_allLanes_P	0	H04_plate11	036I	M-1-18	NA	NA	YV88_1	K	KNA
102	F03_allLanes_P	0	G11_plate10	041E	Mix-2-15	NA	NA	YV27_1	X	XNA
107	F03_allLanes_P	0	H10_plate03	008N	Mix-1-18	NA	NA	YV27_1	X	XNA
112	F03_allLanes_P	0	G11_plate28	107H	Mix-2-15	NA	NA	YV27_1	X	XNA
117	G05_allLanes_P	0	H09_plate01	014F	H-2-18	NA	NA	YP37_1	P	PNA
122	G05_allLanes_P	0	H08_plate14	061C	H-2-15	NA	NA	YP37_1	P	PNA
127	G05_allLanes_P	0	G07_plate11	044H	H-1-18	NA	NA	YP37_1	P	PNA
132	G05_allLanes_P	0	G08_plate11	045J	H-2-15	NA	NA	YP37_1	P	PNA
137	G05_allLanes_P	0	H08_plate07	029N	H-2-15	NA	NA	YP37_1	P	PNA
142	G05_allLanes_P	0	G09_plate27	112D	H-2-18	NA	NA	YP37_1	P	PNA
147	G05_allLanes_P	0	G08_plate08	029S	H-2-15	NA	NA	YP37_1	P	PNA
152	G05_allLanes_P	0	G09_plate16	062P	H-2-18	NA	NA	YP37_1	P	PNA
157	G05_allLanes_P	0	H08_plate28	111H	H-2-15	NA	NA	YP37_1	P	PNA
162	G05_allLanes_P	0	H08_plate32	117R	H-2-15	NA	NA	YP37_1	P	PNA
167	G05_allLanes_P	0	H08_plate15	061I	H-2-15	NA	NA	YP37_1	P	PNA
172	G05_allLanes_P	0	G08_plate22	079X	H-2-15	NA	NA	YP37_1	P	PNA
