Date_Time	Day	Time	Day_Time	Temp	System	Location
09:00:00PM	42	21	42.21	18.224	R1_18	Tray_B
10:00:00PM	42	22	42.22	18.414	R1_18	Tray_B
11:00:00PM	42	23	42.23	17.701	R1_18	Tray_B
12:00:00AM	42	24	42.24	17.986	R1_18	Tray_B
01:00:00AM	43	1	43.1	18.152	R1_18	Tray_B
02:00:00AM	43	2	43.2	18.271	R1_18	Tray_B
03:00:00AM	43	3	43.3	18.366	R1_18	Tray_B
04:00:00AM	43	4	43.4	17.51	R1_18	Tray_B
05:00:00AM	43	5	43.5	17.938	R1_18	Tray_B
06:00:00AM	43	6	43.6	18.105	R1_18	Tray_B
07:00:00AM	43	7	43.7	17.177	R1_18	Tray_B
08:00:00AM	43	8	43.8	17.772	R1_18	Tray_B
09:00:00AM	43	9	43.9	17.796	R1_18	Tray_B
10:00:00AM	43	10	43.10	17.962	R1_18	Tray_B
11:00:00AM	43	11	43.11	18.152	R1_18	Tray_B
12:00:00PM	43	12	43.12	18.295	R1_18	Tray_B
01:00:00PM	43	13	43.13	17.724	R1_18	Tray_B
02:00:00PM	43	14	43.14	17.796	R1_18	Tray_B
03:00:00PM	43	15	43.15	18.057	R1_18	Tray_B
04:00:00PM	43	16	43.16	18.295	R1_18	Tray_B
05:00:00PM	43	17	43.17	17.677	R1_18	Tray_B
06:00:00PM	43	18	43.18	17.891	R1_18	Tray_B
07:00:00PM	43	19	43.19	18.152	R1_18	Tray_B
08:00:00PM	43	20	43.20	18.366	R1_18	Tray_B
09:00:00PM	43	21	43.21	17.701	R1_18	Tray_B
10:00:00PM	43	22	43.22	17.938	R1_18	Tray_B
11:00:00PM	43	23	43.23	18.081	R1_18	Tray_B
12:00:00AM	43	24	43.24	18.224	R1_18	Tray_B
01:00:00AM	44	1	44.1	18.343	R1_18	Tray_B
02:00:00AM	44	2	44.2	17.748	R1_18	Tray_B
03:00:00AM	44	3	44.3	17.843	R1_18	Tray_B
04:00:00AM	44	4	44.4	17.938	R1_18	Tray_B
05:00:00AM	44	5	44.5	18.057	R1_18	Tray_B
06:00:00AM	44	6	44.6	18.247	R1_18	Tray_B
07:00:00AM	44	7	44.7	17.796	R1_18	Tray_B
08:00:00AM	44	8	44.8	17.701	R1_18	Tray_B
09:00:00AM	44	9	44.9	17.701	R1_18	Tray_B
10:00:00AM	44	10	44.10	17.843	R1_18	Tray_B
11:00:00AM	44	11	44.11	17.986	R1_18	Tray_B
12:00:00PM	44	12	44.12	18.129	R1_18	Tray_B
01:00:00PM	44	13	44.13	18.271	R1_18	Tray_B
02:00:00PM	44	14	44.14	18.366	R1_18	Tray_B
03:00:00PM	44	15	44.15	17.772	R1_18	Tray_B
04:00:00PM	44	16	44.16	17.962	R1_18	Tray_B
05:00:00PM	44	17	44.17	18.176	R1_18	Tray_B
06:00:00PM	44	18	44.18	18.366	R1_18	Tray_B
07:00:00PM	44	19	44.19	17.629	R1_18	Tray_B
08:00:00PM	44	20	44.20	17.915	R1_18	Tray_B
09:00:00PM	44	21	44.21	18.105	R1_18	Tray_B
10:00:00PM	44	22	44.22	18.271	R1_18	Tray_B
11:00:00PM	44	23	44.23	17.843	R1_18	Tray_B
12:00:00AM	44	24	44.24	17.724	R1_18	Tray_B
01:00:00AM	44	1	44.1	17.843	R1_18	Tray_B
02:00:00AM	45	2	45.2	17.938	R1_18	Tray_B
03:00:00AM	45	3	45.3	18.129	R1_18	Tray_B
04:00:00AM	45	4	45.4	18.176	R1_18	Tray_B
05:00:00AM	45	5	45.5	18.295	R1_18	Tray_B
06:00:00AM	45	6	45.6	17.653	R1_18	Tray_B
07:00:00AM	45	7	45.7	17.796	R1_18	Tray_B
08:00:00AM	45	8	45.8	17.915	R1_18	Tray_B
09:00:00AM	45	9	45.9	15.652	R1_15	Tray_A
10:00:00AM	45	10	45.10	15.055	R1_15	Tray_A
11:00:00AM	45	11	45.11	15.461	R1_15	Tray_A
12:00:00PM	45	12	45.12	15.247	R1_15	Tray_A
01:00:00PM	45	13	45.13	15.175	R1_15	Tray_A
02:00:00PM	45	14	45.14	15.605	R1_15	Tray_A
03:00:00PM	45	15	45.15	14.84	R1_15	Tray_A
04:00:00PM	45	16	45.16	15.414	R1_15	Tray_A
05:00:00PM	45	17	45.17	15.223	R1_15	Tray_A
06:00:00PM	45	18	45.18	15.151	R1_15	Tray_A
07:00:00PM	45	19	45.19	15.605	R1_15	Tray_A
08:00:00PM	45	20	45.20	14.864	R1_15	Tray_A
09:00:00PM	45	21	45.21	15.366	R1_15	Tray_A
10:00:00PM	45	22	45.22	15.151	R1_15	Tray_A
11:00:00PM	45	23	45.23	15.151	R1_15	Tray_A
12:00:00AM	45	24	45.24	15.485	R1_15	Tray_A
01:00:00AM	46	1	46.1	14.792	R1_15	Tray_A
02:00:00AM	46	2	46.2	15.27	R1_15	Tray_A
03:00:00AM	46	3	46.3	15.605	R1_15	Tray_A
04:00:00AM	46	4	46.4	15.031	R1_15	Tray_A
05:00:00AM	46	5	46.5	15.461	R1_15	Tray_A
06:00:00AM	46	6	46.6	14.888	R1_15	Tray_A
07:00:00AM	46	7	46.7	15.294	R1_15	Tray_A
08:00:00AM	46	8	46.8	15.27	R1_15	Tray_A
09:00:00AM	46	9	46.9	15.175	R1_15	Tray_A
10:00:00AM	46	10	46.10	15.581	R1_15	Tray_A
11:00:00AM	46	11	46.11	15.031	R1_15	Tray_A
12:00:00PM	46	12	46.12	15.461	R1_15	Tray_A
01:00:00PM	46	13	46.13	14.984	R1_15	Tray_A
02:00:00PM	46	14	46.14	15.342	R1_15	Tray_A
03:00:00PM	46	15	46.15	15.342	R1_15	Tray_A
04:00:00PM	46	16	46.16	15.175	R1_15	Tray_A
05:00:00PM	46	17	46.17	15.629	R1_15	Tray_A
06:00:00PM	46	18	46.18	14.96	R1_15	Tray_A
07:00:00PM	46	19	46.19	15.414	R1_15	Tray_A
08:00:00PM	46	20	46.20	15.031	R1_15	Tray_A
09:00:00PM	46	21	46.21	15.27	R1_15	Tray_A
10:00:00PM	46	22	46.22	15.414	R1_15	Tray_A
11:00:00PM	46	23	46.23	15.127	R1_15	Tray_A
12:00:00AM	46	24	46.24	15.461	R1_15	Tray_A
01:00:00AM	47	1	47.1	14.912	R1_15	Tray_A
02:00:00AM	47	2	47.2	15.318	R1_15	Tray_A
03:00:00AM	47	3	47.3	15.175	R1_15	Tray_A
04:00:00AM	47	4	47.4	15.199	R1_15	Tray_A
05:00:00AM	47	5	47.5	15.533	R1_15	Tray_A
06:00:00AM	47	6	47.6	15.151	R1_15	Tray_A
07:00:00AM	47	7	47.7	15.557	R1_15	Tray_A
08:00:00AM	47	8	47.8	15.103	R1_15	Tray_A
09:00:00AM	47	9	47.9	14.984	R1_15	Tray_A
10:00:00AM	47	10	47.10	15.39	R1_15	Tray_A
11:00:00AM	47	11	47.11	15.342	R1_15	Tray_A
12:00:00PM	47	12	47.12	15.223	R1_15	Tray_A
01:00:00PM	47	13	47.13	15.581	R1_15	Tray_A
02:00:00PM	47	14	47.14	15.008	R1_15	Tray_A
03:00:00PM	47	15	47.15	15.342	R1_15	Tray_A
04:00:00PM	47	16	47.16	15.414	R1_15	Tray_A
05:00:00PM	47	17	47.17	15.175	R1_15	Tray_A
06:00:00PM	47	18	47.18	15.581	R1_15	Tray_A
07:00:00PM	47	19	47.19	15.008	R1_15	Tray_A
08:00:00PM	47	20	47.20	15.39	R1_15	Tray_A
09:00:00PM	47	21	47.21	15.318	R1_15	Tray_A
10:00:00PM	47	22	47.22	15.223	R1_15	Tray_A
11:00:00PM	47	23	47.23	15.533	R1_15	Tray_A
12:00:00AM	47	24	47.24	15.031	R1_15	Tray_A
01:00:00AM	48	1	48.1	15.342	R1_15	Tray_A
02:00:00AM	48	2	48.2	15.414	R1_15	Tray_A
03:00:00AM	48	3	48.3	15.151	R1_15	Tray_A
04:00:00AM	48	4	48.4	15.414	R1_15	Tray_A
05:00:00AM	48	5	48.5	15.031	R1_15	Tray_A
06:00:00AM	48	6	48.6	15.294	R1_15	Tray_A
07:00:00AM	48	7	48.7	15.557	R1_15	Tray_A
08:00:00AM	48	8	48.8	15.151	R1_15	Tray_A
09:00:00AM	48	9	48.9	15.509	R1_15	Tray_A
10:00:00AM	48	10	48.10	15.055	R1_15	Tray_A
11:00:00AM	48	11	48.11	15.342	R1_15	Tray_A
12:00:00PM	48	12	48.12	15.485	R1_15	Tray_A
01:00:00PM	48	13	48.13	15.055	R1_15	Tray_A
02:00:00PM	48	14	48.14	15.485	R1_15	Tray_A
03:00:00PM	48	15	48.15	15.008	R1_15	Tray_A
04:00:00PM	48	16	48.16	15.27	R1_15	Tray_A
05:00:00PM	48	17	48.17	15.533	R1_15	Tray_A
06:00:00PM	48	18	48.18	14.984	R1_15	Tray_A
07:00:00PM	48	19	48.19	15.461	R1_15	Tray_A
08:00:00PM	48	20	48.20	15.175	R1_15	Tray_A
09:00:00PM	48	21	48.21	15.175	R1_15	Tray_A
10:00:00PM	48	22	48.22	15.557	R1_15	Tray_A
11:00:00PM	48	23	48.23	14.912	R1_15	Tray_A
12:00:00AM	48	24	48.24	15.318	R1_15	Tray_A
01:00:00AM	49	1	49.1	15.485	R1_15	Tray_A
02:00:00AM	49	2	49.2	15.031	R1_15	Tray_A
03:00:00AM	49	3	49.3	15.366	R1_15	Tray_A
04:00:00AM	49	4	49.4	15.27	R1_15	Tray_A
05:00:00AM	49	5	49.5	15.079	R1_15	Tray_A
06:00:00AM	49	6	49.6	15.414	R1_15	Tray_A
07:00:00AM	49	7	49.7	14.816	R1_15	Tray_A
08:00:00AM	49	8	49.8	15.223	R1_15	Tray_A
09:00:00AM	49	9	49.9	15.581	R1_15	Tray_A
10:00:00AM	49	10	49.10	15.008	R1_15	Tray_A
11:00:00AM	49	11	49.11	15.414	R1_15	Tray_A
12:00:00PM	49	12	49.12	15.318	R1_15	Tray_A
01:00:00PM	49	13	49.13	15.031	R1_15	Tray_A
02:00:00PM	49	14	49.14	15.533	R1_15	Tray_A
03:00:00PM	49	15	49.15	14.912	R1_15	Tray_A
04:00:00PM	49	16	49.16	15.27	R1_15	Tray_A
05:00:00PM	49	17	49.17	15.676	R1_15	Tray_A
06:00:00PM	49	18	49.18	14.792	R1_15	Tray_A
07:00:00PM	49	19	49.19	15.39	R1_15	Tray_A
08:00:00PM	49	20	49.20	15.223	R1_15	Tray_A
09:00:00PM	49	21	49.21	15.079	R1_15	Tray_A
10:00:00PM	49	22	49.22	15.509	R1_15	Tray_A
11:00:00PM	49	23	49.23	14.768	R1_15	Tray_A
12:00:00AM	49	24	49.24	15.223	R1_15	Tray_A
01:00:00AM	50	1	50.1	15.581	R1_15	Tray_A
02:00:00AM	50	2	50.2	14.864	R1_15	Tray_A
03:00:00AM	50	3	50.3	15.294	R1_15	Tray_A
04:00:00AM	50	4	50.4	15.605	R1_15	Tray_A
05:00:00AM	50	5	50.5	14.936	R1_15	Tray_A
06:00:00AM	50	6	50.6	15.366	R1_15	Tray_A
07:00:00AM	50	7	50.7	15.247	R1_15	Tray_A
08:00:00AM	50	8	50.8	15.127	R1_15	Tray_A
09:00:00AM	50	9	50.9	15.605	R1_15	Tray_A
10:00:00AM	50	10	50.10	15.031	R1_15	Tray_A
11:00:00AM	50	11	50.11	15.533	R1_15	Tray_A
12:00:00PM	50	12	50.12	14.912	R1_15	Tray_A
01:00:00PM	50	13	50.13	15.414	R1_15	Tray_A
02:00:00PM	50	14	50.14	15.199	R1_15	Tray_A
03:00:00PM	50	15	50.15	15.175	R1_15	Tray_A
04:00:00PM	50	16	50.16	15.629	R1_15	Tray_A
05:00:00PM	50	17	50.17	14.84	R1_15	Tray_A
06:00:00PM	50	18	50.18	15.438	R1_15	Tray_A
07:00:00PM	50	19	50.19	15.055	R1_15	Tray_A
08:00:00PM	50	20	50.20	15.223	R1_15	Tray_A
09:00:00PM	50	21	50.21	15.605	R1_15	Tray_A
10:00:00PM	50	22	50.22	15.055	R1_15	Tray_A
11:00:00PM	50	23	50.23	15.509	R1_15	Tray_A
12:00:00AM	50	24	50.24	14.864	R1_15	Tray_A
01:00:00AM	51	1	51.1	15.366	R1_15	Tray_A
02:00:00AM	51	2	51.2	15.031	R1_15	Tray_A
03:00:00AM	51	3	51.3	15.294	R1_15	Tray_A
04:00:00AM	51	4	51.4	15.39	R1_15	Tray_A
05:00:00AM	51	5	51.5	15.175	R1_15	Tray_A
06:00:00AM	51	6	51.6	15.461	R1_15	Tray_A
07:00:00AM	51	7	51.7	15.175	R1_15	Tray_A
08:00:00AM	51	8	51.8	15.294	R1_15	Tray_A
09:00:00AM	51	9	51.9	15.223	R1_15	Tray_A
09:00:00AM	45	9	45.9	18.057	R1_18	Tray_B
10:00:00AM	45	10	45.10	18.224	R1_18	Tray_B
11:00:00AM	45	11	45.11	18.295	R1_18	Tray_B
12:00:00PM	45	12	45.12	18.366	R1_18	Tray_B
01:00:00PM	45	13	45.13	17.819	R1_18	Tray_B
02:00:00PM	45	14	45.14	17.867	R1_18	Tray_B
03:00:00PM	45	15	45.15	17.986	R1_18	Tray_B
04:00:00PM	45	16	45.16	18.105	R1_18	Tray_B
05:00:00PM	45	17	45.17	18.247	R1_18	Tray_B
06:00:00PM	45	18	45.18	18.295	R1_18	Tray_B
07:00:00PM	45	19	45.19	17.867	R1_18	Tray_B
08:00:00PM	45	20	45.20	17.962	R1_18	Tray_B
09:00:00PM	45	21	45.21	18.081	R1_18	Tray_B
10:00:00PM	45	22	45.22	18.2	R1_18	Tray_B
11:00:00PM	45	23	45.23	18.271	R1_18	Tray_B
12:00:00AM	45	24	45.24	17.938	R1_18	Tray_B
01:00:00AM	46	1	46.1	17.772	R1_18	Tray_B
02:00:00AM	46	2	46.2	17.867	R1_18	Tray_B
03:00:00AM	46	3	46.3	17.938	R1_18	Tray_B
04:00:00AM	46	4	46.4	18.033	R1_18	Tray_B
05:00:00AM	46	5	46.5	18.152	R1_18	Tray_B
06:00:00AM	46	6	46.6	18.271	R1_18	Tray_B
07:00:00AM	46	7	46.7	18.319	R1_18	Tray_B
08:00:00AM	46	8	46.8	17.867	R1_18	Tray_B
09:00:00AM	46	9	46.9	17.986	R1_18	Tray_B
10:00:00AM	46	10	46.10	18.057	R1_18	Tray_B
11:00:00AM	46	11	46.11	18.224	R1_18	Tray_B
12:00:00PM	46	12	46.12	18.366	R1_18	Tray_B
01:00:00PM	46	13	46.13	17.463	R1_18	Tray_B
02:00:00PM	46	14	46.14	17.891	R1_18	Tray_B
03:00:00PM	46	15	46.15	18.129	R1_18	Tray_B
04:00:00PM	46	16	46.16	18.343	R1_18	Tray_B
05:00:00PM	46	17	46.17	17.439	R1_18	Tray_B
06:00:00PM	46	18	46.18	17.867	R1_18	Tray_B
07:00:00PM	46	19	46.19	18.081	R1_18	Tray_B
08:00:00PM	46	20	46.20	18.271	R1_18	Tray_B
09:00:00PM	46	21	46.21	17.867	R1_18	Tray_B
10:00:00PM	46	22	46.22	17.748	R1_18	Tray_B
11:00:00PM	46	23	46.23	17.915	R1_18	Tray_B
12:00:00AM	46	24	46.24	18.01	R1_18	Tray_B
01:00:00AM	47	1	47.1	18.081	R1_18	Tray_B
02:00:00AM	47	2	47.2	18.2	R1_18	Tray_B
03:00:00AM	47	3	47.3	18.319	R1_18	Tray_B
04:00:00AM	47	4	47.4	18.366	R1_18	Tray_B
05:00:00AM	47	5	47.5	17.748	R1_18	Tray_B
06:00:00AM	47	6	47.6	17.986	R1_18	Tray_B
07:00:00AM	47	7	47.7	18.176	R1_18	Tray_B
08:00:00AM	47	8	47.8	18.343	R1_18	Tray_B
09:00:00AM	47	9	47.9	17.796	R1_18	Tray_B
10:00:00AM	47	10	47.10	17.986	R1_18	Tray_B
11:00:00AM	47	11	47.11	18.129	R1_18	Tray_B
12:00:00PM	47	12	47.12	18.271	R1_18	Tray_B
01:00:00PM	47	13	47.13	17.962	R1_18	Tray_B
02:00:00PM	47	14	47.14	17.819	R1_18	Tray_B
03:00:00PM	47	15	47.15	17.986	R1_18	Tray_B
04:00:00PM	47	16	47.16	18.176	R1_18	Tray_B
05:00:00PM	47	17	47.17	18.39	R1_18	Tray_B
06:00:00PM	47	18	47.18	17.915	R1_18	Tray_B
07:00:00PM	47	19	47.19	18.057	R1_18	Tray_B
08:00:00PM	47	20	47.20	18.224	R1_18	Tray_B
09:00:00PM	47	21	47.21	18.152	R1_18	Tray_B
10:00:00PM	47	22	47.22	17.962	R1_18	Tray_B
11:00:00PM	47	23	47.23	18.033	R1_18	Tray_B
12:00:00AM	47	24	47.24	18.105	R1_18	Tray_B
01:00:00AM	48	1	48.1	18.176	R1_18	Tray_B
02:00:00AM	48	2	48.2	18.224	R1_18	Tray_B
03:00:00AM	48	3	48.3	18.033	R1_18	Tray_B
04:00:00AM	48	4	48.4	18.01	R1_18	Tray_B
05:00:00AM	48	5	48.5	18.057	R1_18	Tray_B
06:00:00AM	48	6	48.6	18.176	R1_18	Tray_B
07:00:00AM	48	7	48.7	18.224	R1_18	Tray_B
08:00:00AM	48	8	48.8	18.033	R1_18	Tray_B
09:00:00AM	48	9	48.9	18.081	R1_18	Tray_B
10:00:00AM	48	10	48.10	18.224	R1_18	Tray_B
11:00:00AM	48	11	48.11	18.295	R1_18	Tray_B
12:00:00PM	48	12	48.12	17.796	R1_18	Tray_B
01:00:00PM	48	13	48.13	17.772	R1_18	Tray_B
02:00:00PM	48	14	48.14	18.01	R1_18	Tray_B
03:00:00PM	48	15	48.15	18.224	R1_18	Tray_B
04:00:00PM	48	16	48.16	18.081	R1_18	Tray_B
05:00:00PM	48	17	48.17	17.772	R1_18	Tray_B
06:00:00PM	48	18	48.18	18.081	R1_18	Tray_B
07:00:00PM	48	19	48.19	18.319	R1_18	Tray_B
08:00:00PM	48	20	48.20	17.605	R1_18	Tray_B
09:00:00PM	48	21	48.21	17.867	R1_18	Tray_B
10:00:00PM	48	22	48.22	18.057	R1_18	Tray_B
11:00:00PM	48	23	48.23	18.2	R1_18	Tray_B
12:00:00AM	48	24	48.24	18.319	R1_18	Tray_B
01:00:00AM	49	1	49.1	17.582	R1_18	Tray_B
02:00:00AM	49	2	49.2	17.867	R1_18	Tray_B
03:00:00AM	49	3	49.3	17.986	R1_18	Tray_B
04:00:00AM	49	4	49.4	18.081	R1_18	Tray_B
05:00:00AM	49	5	49.5	18.152	R1_18	Tray_B
06:00:00AM	49	6	49.6	18.247	R1_18	Tray_B
07:00:00AM	49	7	49.7	17.653	R1_18	Tray_B
08:00:00AM	49	8	49.8	17.819	R1_18	Tray_B
09:00:00AM	49	9	49.9	18.01	R1_18	Tray_B
10:00:00AM	49	10	49.10	18.247	R1_18	Tray_B
11:00:00AM	49	11	49.11	18.366	R1_18	Tray_B
12:00:00PM	49	12	49.12	18.033	R1_18	Tray_B
01:00:00PM	49	13	49.13	17.772	R1_18	Tray_B
02:00:00PM	49	14	49.14	17.962	R1_18	Tray_B
03:00:00PM	49	15	49.15	18.176	R1_18	Tray_B
04:00:00PM	49	16	49.16	18.366	R1_18	Tray_B
05:00:00PM	49	17	49.17	17.867	R1_18	Tray_B
06:00:00PM	49	18	49.18	18.01	R1_18	Tray_B
07:00:00PM	49	19	49.19	18.152	R1_18	Tray_B
08:00:00PM	49	20	49.20	18.295	R1_18	Tray_B
09:00:00PM	49	21	49.21	17.986	R1_18	Tray_B
10:00:00PM	49	22	49.22	17.986	R1_18	Tray_B
11:00:00PM	49	23	49.23	18.057	R1_18	Tray_B
12:00:00AM	49	24	49.24	18.152	R1_18	Tray_B
01:00:00AM	50	1	50.1	18.224	R1_18	Tray_B
02:00:00AM	50	2	50.2	18.295	R1_18	Tray_B
03:00:00AM	50	3	50.3	17.962	R1_18	Tray_B
04:00:00AM	50	4	50.4	17.938	R1_18	Tray_B
05:00:00AM	50	5	50.5	18.033	R1_18	Tray_B
06:00:00AM	50	6	50.6	18.105	R1_18	Tray_B
07:00:00AM	50	7	50.7	18.176	R1_18	Tray_B
08:00:00AM	50	8	50.8	18.033	R1_18	Tray_B
09:00:00AM	50	9	50.9	18.01	R1_18	Tray_B
10:00:00AM	50	10	50.10	18.081	R1_18	Tray_B
11:00:00AM	50	11	50.11	18.224	R1_18	Tray_B
12:00:00PM	50	12	50.12	18.366	R1_18	Tray_B
01:00:00PM	50	13	50.13	17.819	R1_18	Tray_B
02:00:00PM	50	14	50.14	17.891	R1_18	Tray_B
03:00:00PM	50	15	50.15	17.986	R1_18	Tray_B
04:00:00PM	50	16	50.16	18.129	R1_18	Tray_B
05:00:00PM	50	17	50.17	18.271	R1_18	Tray_B
06:00:00PM	50	18	50.18	17.938	R1_18	Tray_B
07:00:00PM	50	19	50.19	18.01	R1_18	Tray_B
08:00:00PM	50	20	50.20	18.129	R1_18	Tray_B
09:00:00PM	50	21	50.21	18.247	R1_18	Tray_B
10:00:00PM	50	22	50.22	17.938	R1_18	Tray_B
11:00:00PM	50	23	50.23	17.986	R1_18	Tray_B
12:00:00AM	50	24	50.24	18.057	R1_18	Tray_B
01:00:00AM	51	1	51.1	18.129	R1_18	Tray_B
02:00:00AM	51	2	51.2	18.224	R1_18	Tray_B
03:00:00AM	51	3	51.3	17.986	R1_18	Tray_B
04:00:00AM	51	4	51.4	18.01	R1_18	Tray_B
05:00:00AM	51	5	51.5	18.081	R1_18	Tray_B
06:00:00AM	51	6	51.6	18.2	R1_18	Tray_B
07:00:00AM	51	7	51.7	18.033	R1_18	Tray_B
08:00:00AM	51	8	51.8	18.105	R1_18	Tray_B
09:00:00AM	51	9	51.9	18.224	R1_18	Tray_B
10:00:00AM	51	10	51.10	15.461	R1_15	Tray_A
11:00:00AM	51	11	51.11	15.151	R1_15	Tray_A
12:00:00PM	51	12	51.12	15.509	R1_15	Tray_A
01:00:00PM	51	13	51.13	15.366	R1_15	Tray_A
02:00:00PM	51	14	51.14	15.055	R1_15	Tray_A
03:00:00PM	51	15	51.15	14.768	R1_15	Tray_A
04:00:00PM	51	16	51.16	15.533	R1_15	Tray_A
05:00:00PM	51	17	51.17	15.103	R1_15	Tray_A
06:00:00PM	51	18	51.18	15.079	R1_15	Tray_A
07:00:00PM	51	19	51.19	15.509	R1_15	Tray_A
08:00:00PM	51	20	51.20	15.151	R1_15	Tray_A
09:00:00PM	51	21	51.21	14.912	R1_15	Tray_A
10:00:00PM	51	22	51.22	15.533	R1_15	Tray_A
11:00:00PM	51	23	51.23	15.199	R1_15	Tray_A
12:00:00AM	51	24	51.24	14.888	R1_15	Tray_A
01:00:00AM	52	1	52.1	15.485	R1_15	Tray_A
02:00:00AM	52	2	52.2	15.127	R1_15	Tray_A
03:00:00AM	52	3	52.3	15.27	R1_15	Tray_A
04:00:00AM	52	4	52.4	15.318	R1_15	Tray_A
05:00:00AM	52	5	52.5	14.912	R1_15	Tray_A
06:00:00AM	52	6	52.6	15.485	R1_15	Tray_A
07:00:00AM	52	7	52.7	15.175	R1_15	Tray_A
08:00:00AM	52	8	52.8	14.96	R1_15	Tray_A
09:00:00AM	52	9	52.9	15.485	R1_15	Tray_A
10:00:00AM	52	10	52.10	15.199	R1_15	Tray_A
11:00:00AM	52	11	52.11	15.127	R1_15	Tray_A
12:00:00PM	52	12	52.12	15.485	R1_15	Tray_A
01:00:00PM	52	13	52.13	15.103	R1_15	Tray_A
02:00:00PM	52	14	52.14	15.414	R1_15	Tray_A
03:00:00PM	52	15	52.15	15.366	R1_15	Tray_A
04:00:00PM	52	16	52.16	14.912	R1_15	Tray_A
05:00:00PM	52	17	52.17	15.557	R1_15	Tray_A
06:00:00PM	52	18	52.18	15.223	R1_15	Tray_A
07:00:00PM	52	19	52.19	14.984	R1_15	Tray_A
08:00:00PM	52	20	52.20	15.581	R1_15	Tray_A
09:00:00PM	52	21	52.21	15.223	R1_15	Tray_A
10:00:00PM	52	22	52.22	14.936	R1_15	Tray_A
11:00:00PM	52	23	52.23	15.509	R1_15	Tray_A
12:00:00AM	52	24	52.24	15.27	R1_15	Tray_A
01:00:00AM	53	1	53.1	14.96	R1_15	Tray_A
02:00:00AM	53	2	53.2	15.557	R1_15	Tray_A
03:00:00AM	53	3	53.3	15.247	R1_15	Tray_A
04:00:00AM	53	4	53.4	14.912	R1_15	Tray_A
05:00:00AM	53	5	53.5	15.461	R1_15	Tray_A
06:00:00AM	53	6	53.6	15.103	R1_15	Tray_A
07:00:00AM	53	7	53.7	15.175	R1_15	Tray_A
08:00:00AM	53	8	53.8	15.533	R1_15	Tray_A
09:00:00AM	53	9	53.9	15.414	R1_15	Tray_A
10:00:00AM	53	10	53.10	15.079	R1_15	Tray_A
11:00:00AM	53	11	53.11	15.557	R1_15	Tray_A
12:00:00PM	53	12	53.12	15.318	R1_15	Tray_A
01:00:00PM	53	13	53.13	14.984	R1_15	Tray_A
02:00:00PM	53	14	53.14	15.629	R1_15	Tray_A
03:00:00PM	53	15	53.15	15.223	R1_15	Tray_A
04:00:00PM	53	16	53.16	15.127	R1_15	Tray_A
05:00:00PM	53	17	53.17	15.533	R1_15	Tray_A
06:00:00PM	53	18	53.18	15.031	R1_15	Tray_A
07:00:00PM	53	19	53.19	15.318	R1_15	Tray_A
08:00:00PM	53	20	53.20	15.414	R1_15	Tray_A
09:00:00PM	53	21	53.21	15.055	R1_15	Tray_A
10:00:00PM	53	22	53.22	15.27	R1_15	Tray_A
11:00:00PM	53	23	53.23	15.414	R1_15	Tray_A
12:00:00AM	53	24	53.24	15.079	R1_15	Tray_A
01:00:00AM	54	1	54.1	15.342	R1_15	Tray_A
02:00:00AM	54	2	54.2	15.366	R1_15	Tray_A
03:00:00AM	54	3	54.3	15.055	R1_15	Tray_A
04:00:00AM	54	4	54.4	15.533	R1_15	Tray_A
05:00:00AM	54	5	54.5	15.27	R1_15	Tray_A
06:00:00AM	54	6	54.6	14.96	R1_15	Tray_A
07:00:00AM	54	7	54.7	15.485	R1_15	Tray_A
08:00:00AM	54	8	54.8	15.199	R1_15	Tray_A
09:00:00AM	54	9	54.9	15.199	R1_15	Tray_A
10:00:00AM	54	10	54.10	15.533	R1_15	Tray_A
11:00:00AM	54	11	54.11	14.984	R1_15	Tray_A
12:00:00PM	54	12	54.12	15.629	R1_15	Tray_A
01:00:00PM	54	13	54.13	15.175	R1_15	Tray_A
02:00:00PM	54	14	54.14	15.342	R1_15	Tray_A
03:00:00PM	54	15	54.15	15.342	R1_15	Tray_A
04:00:00PM	54	16	54.16	14.912	R1_15	Tray_A
05:00:00PM	54	17	54.17	15.533	R1_15	Tray_A
06:00:00PM	54	18	54.18	14.745	R1_15	Tray_A
07:00:00PM	54	19	54.19	15.629	R1_15	Tray_A
08:00:00PM	54	20	54.20	14.984	R1_15	Tray_A
09:00:00PM	54	21	54.21	15.39	R1_15	Tray_A
10:00:00PM	54	22	54.22	15.294	R1_15	Tray_A
11:00:00PM	54	23	54.23	14.84	R1_15	Tray_A
12:00:00AM	54	24	54.24	15.461	R1_15	Tray_A
01:00:00AM	55	1	55.1	14.984	R1_15	Tray_A
02:00:00AM	55	2	55.2	15.605	R1_15	Tray_A
03:00:00AM	55	3	55.3	15.199	R1_15	Tray_A
04:00:00AM	55	4	55.4	15.127	R1_15	Tray_A
05:00:00AM	55	5	55.5	15.318	R1_15	Tray_A
06:00:00AM	55	6	55.6	14.792	R1_15	Tray_A
07:00:00AM	55	7	55.7	15.39	R1_15	Tray_A
08:00:00AM	55	8	55.8	14.816	R1_15	Tray_A
10:00:00AM	51	10	51.10	18.129	R1_18	Tray_B
11:00:00AM	51	11	51.11	18.152	R1_18	Tray_B
12:00:00PM	51	12	51.12	18.2	R1_18	Tray_B
01:00:00PM	51	13	51.13	18.247	R1_18	Tray_B
02:00:00PM	51	14	51.14	18.152	R1_18	Tray_B
